player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,Matches Played,Starts,Minutes,90s Played,Goals Against,Goals Against/90,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Matches
e5e4055e,Alejandro Lázaro,https://fbref.com/en/players/e5e4055e/Alejandro-Lazaro,LA,Recreativo (1 Season),,1 League,,1,1,120,1.3,3,2.25,11,8,72.7,0,0,1,0,0.0,0,0,0,0,,,,
681b6f3a,Daniele Lazzari,https://fbref.com/en/players/681b6f3a/Daniele-Lazzari,LA,2020-2021,22,Juve Stabia,ITA,Coppa Italia,41st,2,2,180,2.0,,,0,0,,1,0,1,0,0.0,1,1,0,0,0.0,Matches
681b6f3a,Daniele Lazzari,https://fbref.com/en/players/681b6f3a/Daniele-Lazzari,LA,1 Season,1 Club,,1 League,,2,2,180,2.0,,,0,0,,1,0,1,0,0.0,1,1,0,0,0.0,,
a1694e5f,Christian Lazzarini,https://fbref.com/en/players/a1694e5f/Christian-Lazzarini,LA,2015-2016,19,Calcio Lecco,ITA,Coppa Italia,61st,1,1,120,1.3,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
a1694e5f,Christian Lazzarini,https://fbref.com/en/players/a1694e5f/Christian-Lazzarini,LA,1 Season,1 Club,,1 League,,1,1,120,1.3,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
14b9fb36,Florian Le Breton,https://fbref.com/en/players/14b9fb36/Florian-Le-Breton,LE,2024-2025,29,Ruffiac Malestroit Foot,FRA,Coupe de France,Rd7,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
14b9fb36,Florian Le Breton,https://fbref.com/en/players/14b9fb36/Florian-Le-Breton,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,,
228f57d1,Kévin Le Corvaisier,https://fbref.com/en/players/228f57d1/Kevin-Le-Corvaisier,LE,2023-2024,23,GSI Pontivy,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
228f57d1,Kévin Le Corvaisier,https://fbref.com/en/players/228f57d1/Kevin-Le-Corvaisier,LE,2025-2026,25,GSI Pontivy,FRA,Coupe de France,R64,1,1,90,1.0,1,1.00,6,5,83.3,0,0,1,0,0.0,0,0,0,0,,Matches
228f57d1,Kévin Le Corvaisier,https://fbref.com/en/players/228f57d1/Kevin-Le-Corvaisier,LE,2 Seasons,1 Club,,1 League,,3,3,270,3.0,1,1.00,6,5,83.3,1,0,2,1,33.3,0,0,0,0,,,
fac1a2c5,Yann Le Meur,https://fbref.com/en/players/fac1a2c5/Yann-Le-Meur,LE,2021-2022,21,SC Feignies,FRA,Coupe de France,R64,3,3,265,2.9,3,1.02,9,8,88.9,1,1,1,1,33.3,3,2,0,1,0.0,Matches
fac1a2c5,Yann Le Meur,https://fbref.com/en/players/fac1a2c5/Yann-Le-Meur,LE,1 Season,1 Club,,1 League,,3,3,265,2.9,3,1.02,9,8,88.9,1,1,1,1,33.3,3,2,0,1,0.0,,
cb49fcb4,Antoine Le Ny,https://fbref.com/en/players/cb49fcb4/Antoine-Le-Ny,LE,2019-2020,21,Stade Paimpolais FC,FRA,Coupe de France,109th,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
cb49fcb4,Antoine Le Ny,https://fbref.com/en/players/cb49fcb4/Antoine-Le-Ny,LE,1 Season,1 Club,,1 League,,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,,
ff69f4ac,Pierre Le Roux,https://fbref.com/en/players/ff69f4ac/Pierre-Le-Roux,LE,2023-2024,22,FC Équeurdreville-Hainneville,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
ff69f4ac,Pierre Le Roux,https://fbref.com/en/players/ff69f4ac/Pierre-Le-Roux,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
a6d89a2c,Froilán Leal Coronilla,https://fbref.com/en/players/a6d89a2c/Froilan-Leal-Coronilla,LE,2020-2021,19,Sabadell,ESP,Copa del Rey,33rd,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,Matches
a6d89a2c,Froilán Leal Coronilla,https://fbref.com/en/players/a6d89a2c/Froilan-Leal-Coronilla,LE,2025-2026,24,Ciudad de Lucena,ESP,Copa del Rey,Rd1,1,1,90,1.0,6,6.00,12,6,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
a6d89a2c,Froilán Leal Coronilla,https://fbref.com/en/players/a6d89a2c/Froilan-Leal-Coronilla,LE,2 Seasons,2 Clubs,,1 League,,2,2,180,2.0,6,3.00,12,6,50.0,1,0,1,1,50.0,0,0,0,0,,,
a6d89a2c,Froilán Leal Coronilla,https://fbref.com/en/players/a6d89a2c/Froilan-Leal-Coronilla,LE,Ciudad de Lucena (1 Season),,1 League,,1,1,90,1.0,6,6.00,12,6,50.0,0,0,1,0,0.0,0,0,0,0,,,,
a6d89a2c,Froilán Leal Coronilla,https://fbref.com/en/players/a6d89a2c/Froilan-Leal-Coronilla,LE,Sabadell (1 Season),,1 League,,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,,,
526be959,Etienne Lebon,https://fbref.com/en/players/526be959/Etienne-Lebon,LE,2022-2023,27,La Tamponnaise,FRA,Coupe de France,R64,3,3,300,3.3,1,0.30,4,3,75.0,1,1,1,2,66.7,0,0,0,0,,Matches
526be959,Etienne Lebon,https://fbref.com/en/players/526be959/Etienne-Lebon,LE,2 Seasons,1 Club,,1 League,,3,3,300,3.3,1,0.30,4,3,75.0,1,1,1,2,66.7,0,0,0,0,,,
58def018,Stanislas Lebongo,https://fbref.com/en/players/58def018/Stanislas-Lebongo,LE,2021-2022,23,Ain Sud Foot,FRA,Coupe de France,Rd7,1,1,90,1.0,0,0.00,,,,0,1,0,1,100.0,0,0,0,0,,Matches
58def018,Stanislas Lebongo,https://fbref.com/en/players/58def018/Stanislas-Lebongo,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,0,0.00,,,,0,1,0,1,100.0,0,0,0,0,,,
e6e631f2,Corentin Lebriez,https://fbref.com/en/players/e6e631f2/Corentin-Lebriez,LE,2022-2023,26,CA Eperlecquois,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
e6e631f2,Corentin Lebriez,https://fbref.com/en/players/e6e631f2/Corentin-Lebriez,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
c4a023ae,Oscar Lecanu,https://fbref.com/en/players/c4a023ae/Oscar-Lecanu,LE,2021-2022,18,FC Saint-Lô Manche,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
c4a023ae,Oscar Lecanu,https://fbref.com/en/players/c4a023ae/Oscar-Lecanu,LE,2025-2026,22,Bayeux FC,FRA,Coupe de France,R32,2,2,180,2.0,10,5.00,16,6,37.5,1,0,1,0,0.0,0,0,0,0,,Matches
c4a023ae,Oscar Lecanu,https://fbref.com/en/players/c4a023ae/Oscar-Lecanu,LE,2 Seasons,2 Clubs,,1 League,,3,3,270,3.0,10,5.00,16,6,37.5,1,0,2,0,0.0,0,0,0,0,,,
c4a023ae,Oscar Lecanu,https://fbref.com/en/players/c4a023ae/Oscar-Lecanu,LE,Bayeux FC (1 Season),,1 League,,2,2,180,2.0,10,5.00,16,6,37.5,1,0,1,0,0.0,0,0,0,0,,,,
c4a023ae,Oscar Lecanu,https://fbref.com/en/players/c4a023ae/Oscar-Lecanu,LE,FC Saint-Lô Manche (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
b0543cf8,Izan Lecumberri,https://fbref.com/en/players/b0543cf8/Izan-Lecumberri,LE,2023-2024,23,Valle Egüés,ESP,Copa del Rey,Rd2,2,2,210,2.3,3,1.29,8,5,62.5,1,0,1,1,50.0,0,0,0,0,,Matches
b0543cf8,Izan Lecumberri,https://fbref.com/en/players/b0543cf8/Izan-Lecumberri,LE,1 Season,1 Club,,1 League,,2,2,210,2.3,3,1.29,8,5,62.5,1,0,1,1,50.0,0,0,0,0,,,
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,2021-2022,22,Évreux FC,FRA,Coupe de France,Rd8,2,2,210,2.3,,,,,,0,2,0,0,0.0,1,1,0,0,0.0,Matches
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,2022-2023,23,Évreux FC,FRA,Coupe de France,R64,3,3,300,3.3,1,0.30,4,3,75.0,2,1,0,2,66.7,0,0,0,0,,Matches
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,2023-2024,24,FC Dieppe,FRA,Coupe de France,R64,3,3,270,3.0,4,1.33,9,5,55.6,2,0,1,1,33.3,0,0,0,0,,Matches
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,2025-2026,26,FC Dieppe,FRA,Coupe de France,R64,1,1,90,1.0,3,3.00,4,2,50.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,6 Seasons,3 Clubs,,1 League,,9,9,870,9.7,8,1.09,17,10,58.8,4,3,2,3,33.3,2,2,0,0,0.0,,
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,Évreux FC (2 Seasons),,1 League,,5,5,510,5.7,1,0.30,4,3,75.0,2,3,0,2,40.0,1,1,0,0,0.0,,,
bc760c0a,Alexandre Lefebvre,https://fbref.com/en/players/bc760c0a/Alexandre-Lefebvre,LE,FC Dieppe (2 Seasons),,1 League,,4,4,360,4.0,7,1.75,13,7,53.8,2,0,2,1,25.0,1,1,0,0,0.0,,,
37cb5fd3,Paul Lefebvre,https://fbref.com/en/players/37cb5fd3/Paul-Lefebvre,LE,2018-2019,23,Pays Neslois,FRA,Coupe de France,65th,2,2,210,2.3,0,0.00,,,,1,0,1,1,50.0,0,0,0,0,,Matches
37cb5fd3,Paul Lefebvre,https://fbref.com/en/players/37cb5fd3/Paul-Lefebvre,LE,1 Season,1 Club,,1 League,,2,2,210,2.3,0,0.00,,,,1,0,1,1,50.0,0,0,0,0,,,
1d797524,Romane Legrand,https://fbref.com/en/players/1d797524/Romane-Legrand,LE,2019-2020,20,Stade Le Portel,FRA,Coupe de France,33rd,2,2,180,2.0,,,,,,2,0,0,2,100.0,0,0,0,0,,Matches
1d797524,Romane Legrand,https://fbref.com/en/players/1d797524/Romane-Legrand,LE,2023-2024,24,Avoine Olympique CC,FRA,Coupe de France,R64,3,3,300,3.3,4,1.20,10,6,60.0,1,1,1,0,0.0,0,0,0,0,,Matches
1d797524,Romane Legrand,https://fbref.com/en/players/1d797524/Romane-Legrand,LE,3 Seasons,3 Clubs,,1 League,,5,5,480,5.3,4,1.20,10,6,60.0,3,1,1,2,40.0,0,0,0,0,,,
1d797524,Romane Legrand,https://fbref.com/en/players/1d797524/Romane-Legrand,LE,Avoine Olympique CC (1 Season),,1 League,,3,3,300,3.3,4,1.20,10,6,60.0,1,1,1,0,0.0,0,0,0,0,,,,
1d797524,Romane Legrand,https://fbref.com/en/players/1d797524/Romane-Legrand,LE,Stade Le Portel (1 Season),,1 League,,2,2,180,2.0,,,,,,2,0,0,2,100.0,0,0,0,0,,,,
3752ef14,Sofiane Legribi,https://fbref.com/en/players/3752ef14/Sofiane-Legribi,LE,2022-2023,24,ASM Vénissieux,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
3752ef14,Sofiane Legribi,https://fbref.com/en/players/3752ef14/Sofiane-Legribi,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
81f36af9,Quentin Lehec,https://fbref.com/en/players/81f36af9/Quentin-Lehec,LE,2021-2022,25,FC Saint-Julien Petit Quevilly,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
81f36af9,Quentin Lehec,https://fbref.com/en/players/81f36af9/Quentin-Lehec,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
3eaa46c4,Alberto Lejárraga Rubio,https://fbref.com/en/players/3eaa46c4/Alberto-Lejarraga-Rubio,LE,2023-2024,28,Marbella,ESP,Copa del Rey,Rd1,1,1,120,1.3,3,2.25,3,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
3eaa46c4,Alberto Lejárraga Rubio,https://fbref.com/en/players/3eaa46c4/Alberto-Lejarraga-Rubio,LE,2024-2025,29,Marbella,ESP,Copa del Rey,R32,2,2,180,2.0,1,0.50,3,3,66.7,2,0,0,1,50.0,0,0,0,0,,Matches
3eaa46c4,Alberto Lejárraga Rubio,https://fbref.com/en/players/3eaa46c4/Alberto-Lejarraga-Rubio,LE,3 Seasons,2 Clubs,,1 League,,3,3,300,3.3,4,1.20,6,3,33.3,2,0,1,1,33.3,0,0,0,0,,,
3eaa46c4,Alberto Lejárraga Rubio,https://fbref.com/en/players/3eaa46c4/Alberto-Lejarraga-Rubio,LE,Marbella (2 Seasons),,1 League,,3,3,300,3.3,4,1.20,6,3,33.3,2,0,1,1,33.3,0,0,0,0,,,,
f88e71b4,Gazo Leland,https://fbref.com/en/players/f88e71b4/Gazo-Leland,LE,2019,,Black Rock FC,USA,U.S. Open Cup,Rd1,1,1,90,1.0,,,,,,0,0,1,1,100.0,1,0,0,1,,Matches
f88e71b4,Gazo Leland,https://fbref.com/en/players/f88e71b4/Gazo-Leland,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,1,100.0,1,0,0,1,,,
08b6e140,Allan Leleux,https://fbref.com/en/players/08b6e140/Allan-Leleux,LE,2021-2022,25,CS Plédranais,FRA,Coupe de France,Rd7,1,0,49,0.5,,,,,,,,,0,,0,0,0,0,,Matches
08b6e140,Allan Leleux,https://fbref.com/en/players/08b6e140/Allan-Leleux,LE,1 Season,1 Club,,1 League,,1,0,49,0.5,,,,,,,,,0,,0,0,0,0,,,
fe0e426d,Jérémy Lemaître,https://fbref.com/en/players/fe0e426d/Jeremy-Lemaitre,LE,2018-2019,30,Vertou,FRA,Coupe de France,65th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
fe0e426d,Jérémy Lemaître,https://fbref.com/en/players/fe0e426d/Jeremy-Lemaitre,LE,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
fd0d7f70,Jordan Lemarié,https://fbref.com/en/players/fd0d7f70/Jordan-Lemarie,LE,2022-2023,22,GFA Rumilly Vallières,FRA,Coupe de France,Rd8,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
fd0d7f70,Jordan Lemarié,https://fbref.com/en/players/fd0d7f70/Jordan-Lemarie,LE,3 Seasons,2 Clubs,,1 League,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,,
fd0d7f70,Jordan Lemarié,https://fbref.com/en/players/fd0d7f70/Jordan-Lemarie,LE,GFA Rumilly Vallières (2 Seasons),,1 League,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,,,
162a30fc,Jonathan Lemoine,https://fbref.com/en/players/162a30fc/Jonathan-Lemoine,LE,2018-2019,36,US Charitoise Football,FRA,Coupe de France,65th,1,1,90,1.0,,,,,,1,0,0,0,0.0,0,0,0,0,,Matches
162a30fc,Jonathan Lemoine,https://fbref.com/en/players/162a30fc/Jonathan-Lemoine,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,1,0,0,0,0.0,0,0,0,0,,,
616fdde6,Borja Leon,https://fbref.com/en/players/616fdde6/Borja-Leon,LE,2022-2023,,CD Fuentes,ESP,Copa del Rey,Rd1,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,Matches
616fdde6,Borja Leon,https://fbref.com/en/players/616fdde6/Borja-Leon,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,,
d0609ed5,Carl Leonhard,https://fbref.com/en/players/d0609ed5/Carl-Leonhard,LE,2024-2025,23,1. FC Phönix Lübeck,GER,DFB-Pokal,R64,1,1,90,1.0,4,4.00,7,4,57.1,0,0,1,0,0.0,1,1,0,0,0.0,Matches
d0609ed5,Carl Leonhard,https://fbref.com/en/players/d0609ed5/Carl-Leonhard,LE,2 Seasons,2 Clubs,,1 League,,1,1,90,1.0,4,4.00,7,4,57.1,0,0,1,0,0.0,1,1,0,0,0.0,,
d0609ed5,Carl Leonhard,https://fbref.com/en/players/d0609ed5/Carl-Leonhard,LE,1. FC Phönix Lübeck (1 Season),,1 League,,1,1,90,1.0,4,4.00,7,4,57.1,0,0,1,0,0.0,1,1,0,0,0.0,,,
504ae94e,Adrien Leroux,https://fbref.com/en/players/504ae94e/Adrien-Leroux,LE,2021-2022,23,AS Trouville-Deauville,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
504ae94e,Adrien Leroux,https://fbref.com/en/players/504ae94e/Adrien-Leroux,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,,
92693dd1,Stevenn Leroux,https://fbref.com/en/players/92693dd1/Stevenn-Leroux,LE,2021-2022,21,AS Vitré,FRA,Coupe de France,R32,4,4,360,4.0,2,0.50,4,2,50.0,2,1,1,1,25.0,0,0,0,0,,Matches
92693dd1,Stevenn Leroux,https://fbref.com/en/players/92693dd1/Stevenn-Leroux,LE,2022-2023,22,AS Vitré,FRA,Coupe de France,Rd7,1,1,120,1.3,0,0.00,,,,0,1,0,1,100.0,0,0,0,0,,Matches
92693dd1,Stevenn Leroux,https://fbref.com/en/players/92693dd1/Stevenn-Leroux,LE,2023-2024,23,AS Vitré,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
92693dd1,Stevenn Leroux,https://fbref.com/en/players/92693dd1/Stevenn-Leroux,LE,4 Seasons,1 Club,,1 League,,7,7,660,7.3,2,0.37,4,2,50.0,3,2,2,3,42.9,0,0,0,0,,,
3071b1a0,Benoît Leroy,https://fbref.com/en/players/3071b1a0/Benoit-Leroy,LE,2021-2022,17,Vierzon Foot 18,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
3071b1a0,Benoît Leroy,https://fbref.com/en/players/3071b1a0/Benoit-Leroy,LE,2023-2024,19,Vierzon Foot 18,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
3071b1a0,Benoît Leroy,https://fbref.com/en/players/3071b1a0/Benoit-Leroy,LE,2024-2025,20,Vierzon Foot 18,FRA,Coupe de France,Rd8,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
3071b1a0,Benoît Leroy,https://fbref.com/en/players/3071b1a0/Benoit-Leroy,LE,4 Seasons,1 Club,,1 League,,3,3,300,3.3,,,,,,0,0,3,0,0.0,0,0,0,0,,,
faccb56e,Blonds Leroy,https://fbref.com/en/players/faccb56e/Blonds-Leroy,LE,2017-2018,21,Le Geldar,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
faccb56e,Blonds Leroy,https://fbref.com/en/players/faccb56e/Blonds-Leroy,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,2020-2021,25,Genêts Anglet,FRA,Coupe de France,108th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,2024-2025,29,US Colomiers Football,FRA,Coupe de France,Rd7,1,1,120,1.3,2,1.50,,,,0,1,0,0,0.0,1,1,0,0,0.0,Matches
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,4 Seasons,4 Clubs,,2 Leagues,,2,2,210,2.3,2,1.50,,,,0,1,1,0,0.0,1,1,0,0,0.0,,
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,US Colomiers Football (1 Season),,1 League,,1,1,120,1.3,2,1.50,,,,0,1,0,0,0.0,1,1,0,0,0.0,,,
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,Genêts Anglet (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
48c94eda,Guillaume Lesec,https://fbref.com/en/players/48c94eda/Guillaume-Lesec,LE,Coupe de France (3 Seasons),,,,2,2,210,2.3,2,1.50,,,,0,1,1,0,0.0,1,1,0,0,0.0,,,
4bab88e1,Corentin Lesur,https://fbref.com/en/players/4bab88e1/Corentin-Lesur,LE,2024-2025,28,CO Briochin,FRA,Coupe de France,Rd7,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
4bab88e1,Corentin Lesur,https://fbref.com/en/players/4bab88e1/Corentin-Lesur,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,,,,0,0,1,0,0.0,0,0,0,0,,,
e826d5ed,Leva,https://fbref.com/en/players/e826d5ed/Leva,LE,2023-2024,41,Rubí,ESP,Copa del Rey,Rd1,1,1,90,1.0,2,2.00,8,6,75.0,0,0,1,0,0.0,0,0,0,0,,Matches
e826d5ed,Leva,https://fbref.com/en/players/e826d5ed/Leva,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,8,6,75.0,0,0,1,0,0.0,0,0,0,0,,,
2383d919,Thomas Levaux,https://fbref.com/en/players/2383d919/Thomas-Levaux,LE,2018-2019,38,AS Beaune,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
2383d919,Thomas Levaux,https://fbref.com/en/players/2383d919/Thomas-Levaux,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
e0f34a84,Nicolas Level,https://fbref.com/en/players/e0f34a84/Nicolas-Level,LE,2023-2024,27,RC Calais,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,1,0,1,0,0.0,0,0,0,0,,Matches
e0f34a84,Nicolas Level,https://fbref.com/en/players/e0f34a84/Nicolas-Level,LE,2024-2025,28,RC Calais,FRA,Coupe de France,R64,3,3,270,3.0,4,1.33,6,3,33.3,2,0,1,1,33.3,0,0,0,0,,Matches
e0f34a84,Nicolas Level,https://fbref.com/en/players/e0f34a84/Nicolas-Level,LE,2 Seasons,1 Club,,1 League,,5,5,450,5.0,4,1.33,6,3,33.3,3,0,2,1,20.0,0,0,0,0,,,
5e6ac30f,Guillaume Leveque,https://fbref.com/en/players/5e6ac30f/Guillaume-Leveque,LE,2020-2021,37,AS Aixoise,FRA,Coupe de France,108th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
5e6ac30f,Guillaume Leveque,https://fbref.com/en/players/5e6ac30f/Guillaume-Leveque,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
5680afb7,Gabin Levesque,https://fbref.com/en/players/5680afb7/Gabin-Levesque,LE,2023-2024,26,JA Isle,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
5680afb7,Gabin Levesque,https://fbref.com/en/players/5680afb7/Gabin-Levesque,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
70f6bea4,Josh Levine,https://fbref.com/en/players/70f6bea4/Josh-Levine,LE,2025,27,New York Pancyprian-Freedoms,USA,U.S. Open Cup,Rd2,2,2,210,2.3,3,1.29,3,0,0.0,0,1,1,1,50.0,0,0,0,0,,Matches
70f6bea4,Josh Levine,https://fbref.com/en/players/70f6bea4/Josh-Levine,LE,1 Season,1 Club,,1 League,,2,2,210,2.3,3,1.29,3,0,0.0,0,1,1,1,50.0,0,0,0,0,,,
0cef1f88,Lorry Levionnois,https://fbref.com/en/players/0cef1f88/Lorry-Levionnois,LE,2018-2019,25,FC Limonest Saint-Didier,FRA,Coupe de France,33rd,3,3,300,3.3,1,0.30,1,0,0.0,2,0,1,1,33.3,0,0,0,0,,Matches
0cef1f88,Lorry Levionnois,https://fbref.com/en/players/0cef1f88/Lorry-Levionnois,LE,2019-2020,26,FC Limonest Saint-Didier,FRA,Coupe de France,9th,5,5,540,6.0,2,0.33,2,0,0.0,4,0,1,2,40.0,0,0,0,0,,Matches
0cef1f88,Lorry Levionnois,https://fbref.com/en/players/0cef1f88/Lorry-Levionnois,LE,2 Seasons,1 Club,,1 League,,8,8,840,9.3,3,0.32,3,0,0.0,6,0,2,3,37.5,0,0,0,0,,,
fa89a931,Michal Lewandowski,https://fbref.com/en/players/fa89a931/Michal-Lewandowski,LE,2020-2021,23,Teramo,ITA,Coppa Italia,41st,1,1,90,1.0,,,,,,1,0,0,0,0.0,0,0,0,0,,Matches
fa89a931,Michal Lewandowski,https://fbref.com/en/players/fa89a931/Michal-Lewandowski,LE,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,1,0,0,0,0.0,0,0,0,0,,,
5216036b,Yann Liénard,https://fbref.com/en/players/5216036b/Yann-Lienard,LI,2024-2025,21,Monaco,FRA,Coupe de France,R32,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,Matches
5216036b,Yann Liénard,https://fbref.com/en/players/5216036b/Yann-Lienard,LI,3 Seasons,1 Club,,2 Leagues,,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,,
5216036b,Yann Liénard,https://fbref.com/en/players/5216036b/Yann-Lienard,LI,Coupe de France (3 Seasons),,,,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,,,
ab260a11,Benjamin Ligali,https://fbref.com/en/players/ab260a11/Benjamin-Ligali,LI,2024-2025,24,RCO Agde,FRA,Coupe de France,Rd8,2,1,123,1.4,5,3.66,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
ab260a11,Benjamin Ligali,https://fbref.com/en/players/ab260a11/Benjamin-Ligali,LI,2 Seasons,2 Clubs,,1 League,,2,1,123,1.4,5,3.66,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
ab260a11,Benjamin Ligali,https://fbref.com/en/players/ab260a11/Benjamin-Ligali,LI,RCO Agde (1 Season),,1 League,,2,1,123,1.4,5,3.66,,,,0,0,1,0,0.0,1,1,0,0,0.0,,,
