player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Penalty Kicks Made,Penalty Kicks Attempted,Matches
7b58575a,Derek Cuevas,https://fbref.com/en/players/7b58575a/Derek-Cuevas,CU,2025,21,Carolina Core FC,USA,U.S. Open Cup,Rd2,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
7b58575a,Derek Cuevas,https://fbref.com/en/players/7b58575a/Derek-Cuevas,CU,2 Seasons,1 Club,,1 League,,2.1,0,1,0,0.0,0.47,0.00,0.00,,0,0,,
bfd314ee,Nial Cummins,https://fbref.com/en/players/bfd314ee/Nial-Cummins,CU,2016-2017,22,Curzon Ashton FC,ENG,FA Cup,65th,3.0,1,,,,,,,,0,0,Matches
bfd314ee,Nial Cummins,https://fbref.com/en/players/bfd314ee/Nial-Cummins,CU,2020-2021,26,Marine FC,ENG,FA Cup,33rd,3.3,1,3,3,100.0,0.91,0.91,0.33,0.33,0,0,Matches
bfd314ee,Nial Cummins,https://fbref.com/en/players/bfd314ee/Nial-Cummins,CU,2 Seasons,2 Clubs,,1 League,,6.3,2,3,3,100.0,0.91,0.91,0.33,0.33,0,0,,
bfd314ee,Nial Cummins,https://fbref.com/en/players/bfd314ee/Nial-Cummins,CU,Curzon Ashton FC (1 Season),,1 League,,3.0,1,,,,,,,,0,0,,,
bfd314ee,Nial Cummins,https://fbref.com/en/players/bfd314ee/Nial-Cummins,CU,Marine FC (1 Season),,1 League,,3.3,1,3,3,100.0,0.91,0.91,0.33,0.33,0,0,,,
471cc428,Lucas Cunha,https://fbref.com/en/players/471cc428/Lucas-Cunha,CU,2022,27,Hartford City FC,USA,U.S. Open Cup,Rd1,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
471cc428,Lucas Cunha,https://fbref.com/en/players/471cc428/Lucas-Cunha,CU,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
ea6d5e2f,Kori Cupid,https://fbref.com/en/players/ea6d5e2f/Kori-Cupid,CU,2022,25,Des Moines Menace,USA,U.S. Open Cup,Rd2,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
ea6d5e2f,Kori Cupid,https://fbref.com/en/players/ea6d5e2f/Kori-Cupid,CU,2023,26,Des Moines Menace,USA,U.S. Open Cup,Rd2,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,Matches
ea6d5e2f,Kori Cupid,https://fbref.com/en/players/ea6d5e2f/Kori-Cupid,CU,2 Seasons,1 Club,,1 League,,3.0,0,1,0,0.0,0.33,0.00,0.00,,0,0,,
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,2014-2015,24,Renate,ITA,Coppa Italia,41st,2.1,0,,,,,,,,0,0,Matches
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,2018-2019,28,Vicenza Virtus,ITA,Coppa Italia,41st,1.5,1,,,,,,,,0,0,Matches
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,2023-2024,33,Catanzaro,ITA,Coppa Italia,Rd1,1.2,1,1,1,100.0,0.87,0.87,1.00,1.00,0,0,Matches
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,3 Seasons,3 Clubs,,1 League,,4.8,2,1,1,100.0,0.87,0.87,1.00,1.00,0,0,,
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,Renate (1 Season),,1 League,,2.1,0,,,,,,,,0,0,,,
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,Vicenza Virtus (1 Season),,1 League,,1.5,1,,,,,,,,0,0,,,
6e6d40a3,Alessio Curcio,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,CU,Catanzaro (1 Season),,1 League,,1.2,1,1,1,100.0,0.87,0.87,1.00,1.00,0,0,,,
34cf5689,Kevin Curran,https://fbref.com/en/players/34cf5689/Kevin-Curran,CU,2022,30,Ocean City Nor'easters,USA,U.S. Open Cup,Rd1,1.3,0,1,1,100.0,0.75,0.75,0.00,0.00,0,0,Matches
34cf5689,Kevin Curran,https://fbref.com/en/players/34cf5689/Kevin-Curran,CU,2023,31,Ocean City Nor'easters,USA,U.S. Open Cup,Rd2,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
34cf5689,Kevin Curran,https://fbref.com/en/players/34cf5689/Kevin-Curran,CU,2 Seasons,1 Club,,1 League,,2.3,0,1,1,100.0,0.44,0.44,0.00,0.00,0,0,,
47e64244,Adam Curry,https://fbref.com/en/players/47e64244/Adam-Curry,CU,2018-2019,21,Hull City,ENG,EFL Cup,33rd,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,0,0,Matches
47e64244,Adam Curry,https://fbref.com/en/players/47e64244/Adam-Curry,CU,1 Season,1 Club,,1 League,,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,0,0,,
4a346a50,Lilian Curt,https://fbref.com/en/players/4a346a50/Lilian-Curt,CU,2024-2025,25,FC Espaly,FRA,Coupe de France,R32,4.3,0,2,1,50.0,0.46,0.23,0.00,0.00,0,0,Matches
4a346a50,Lilian Curt,https://fbref.com/en/players/4a346a50/Lilian-Curt,CU,1 Season,1 Club,,1 League,,4.3,0,2,1,50.0,0.46,0.23,0.00,0.00,0,0,,
6675c7e8,Ryan Curtis,https://fbref.com/en/players/6675c7e8/Ryan-Curtis,CU,2022,,Flower City Union,USA,U.S. Open Cup,Rd3,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,Matches
6675c7e8,Ryan Curtis,https://fbref.com/en/players/6675c7e8/Ryan-Curtis,CU,1 Season,1 Club,,1 League,,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,,
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2017-2018,23,Romorantin,FRA,Coupe de France,65th,1.2,2,,,,,,,,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2018-2019,24,Angoulême CFC,FRA,Coupe de France,65th,1.4,0,,,,,,,,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2019-2020,25,Poitiers FC,FRA,Coupe de France,65th,1.6,2,,,,,,,,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2020-2021,26,Poitiers FC,FRA,Coupe de France,33rd,2.6,3,0,0,,0.00,0.00,,,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2021-2022,27,Poitiers FC,FRA,Coupe de France,R64,2.8,1,2,1,50.0,0.72,0.36,0.50,1.00,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,2023-2024,29,Vendée Poiré-sur-Vie Football,FRA,Coupe de France,Rd7,0.9,0,,,,,,,,0,0,Matches
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,6 Seasons,4 Clubs,,1 League,,10.5,8,2,1,50.0,0.37,0.19,2.00,4.00,0,0,,
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,Poitiers FC (3 Seasons),,1 League,,7.0,6,2,1,50.0,0.37,0.19,2.00,4.00,0,0,,,
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,Angoulême CFC (1 Season),,1 League,,1.4,0,,,,,,,,0,0,,,
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,Romorantin (1 Season),,1 League,,1.2,2,,,,,,,,0,0,,,
9c6b0b20,Jordan Cuvier,https://fbref.com/en/players/9c6b0b20/Jordan-Cuvier,CU,Vendée Poiré-sur-Vie Football (1 Season),,1 League,,0.9,0,,,,,,,,0,0,,,
11d2305f,Michele D'Ausilio,https://fbref.com/en/players/11d2305f/Michele-DAusilio,DA,2024-2025,24,Avellino,ITA,Coppa Italia,Rd1,1.2,0,1,0,0.0,0.84,0.00,0.00,,0,0,Matches
11d2305f,Michele D'Ausilio,https://fbref.com/en/players/11d2305f/Michele-DAusilio,DA,1 Season,1 Club,,1 League,,1.2,0,1,0,0.0,0.84,0.00,0.00,,0,0,,
9f792cba,Tony Da Costa,https://fbref.com/en/players/9f792cba/Tony-Da-Costa,DA,2017-2018,30,Stade Pontivyen,FRA,Coupe de France,109th,1.0,0,,,,,,,,0,0,Matches
9f792cba,Tony Da Costa,https://fbref.com/en/players/9f792cba/Tony-Da-Costa,DA,2018-2019,31,Stade Pontivyen,FRA,Coupe de France,33rd,3.0,0,0,0,,0.00,0.00,,,0,0,Matches
9f792cba,Tony Da Costa,https://fbref.com/en/players/9f792cba/Tony-Da-Costa,DA,2019-2020,32,Stade Pontivyen,FRA,Coupe de France,65th,2.0,0,,,,,,,,0,0,Matches
9f792cba,Tony Da Costa,https://fbref.com/en/players/9f792cba/Tony-Da-Costa,DA,2022-2023,35,Stade Pontivyen,FRA,Coupe de France,R64,1.7,0,1,0,0.0,0.59,0.00,0.00,,0,0,Matches
9f792cba,Tony Da Costa,https://fbref.com/en/players/9f792cba/Tony-Da-Costa,DA,4 Seasons,1 Club,,1 League,,7.7,0,1,0,0.0,0.21,0.00,0.00,,0,0,,
55fbbb59,Rui Da Gracia,https://fbref.com/en/players/55fbbb59/Rui-Da-Gracia,DA,2020-2021,35,Gimn Segoviana,ESP,Copa del Rey,61st,0.1,0,,,,,,,,0,0,Matches
55fbbb59,Rui Da Gracia,https://fbref.com/en/players/55fbbb59/Rui-Da-Gracia,DA,2021-2022,36,Gimn Segoviana,ESP,Copa del Rey,Rd1,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
55fbbb59,Rui Da Gracia,https://fbref.com/en/players/55fbbb59/Rui-Da-Gracia,DA,2 Seasons,1 Club,,1 League,,0.6,0,0,0,,0.00,0.00,,,0,0,,
4fa6b513,Maxime Da Veiga,https://fbref.com/en/players/4fa6b513/Maxime-Da-Veiga,DA,2023-2024,24,RCFF Colombes 92,FRA,Coupe de France,R32,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,0,0,Matches
4fa6b513,Maxime Da Veiga,https://fbref.com/en/players/4fa6b513/Maxime-Da-Veiga,DA,1 Season,1 Club,,1 League,,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,0,0,,
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,2021-2022,25,La Roche VF,FRA,Coupe de France,R32,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,2024-2025,28,La Roche VF,FRA,Coupe de France,R64,2.2,1,2,0,0.0,0.92,0.00,0.50,,0,0,Matches
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,2025-2026,29,Les Sables VF,FRA,Coupe de France,R64,0.4,0,1,0,0.0,2.81,0.00,0.00,,0,0,Matches
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,3 Seasons,2 Clubs,,1 League,,5.8,1,3,0,0.0,0.52,0.00,0.33,,0,0,,
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,La Roche VF (2 Seasons),,1 League,,5.4,1,2,0,0.0,0.37,0.00,0.50,,0,0,,,
a4030c8d,Axel Dabin,https://fbref.com/en/players/a4030c8d/Axel-Dabin,DA,Les Sables VF (1 Season),,1 League,,0.4,0,1,0,0.0,2.81,0.00,0.00,,0,0,,,
0afa5bd7,Samuel Dadzie,https://fbref.com/en/players/0afa5bd7/Samuel-Dadzie,DA,2022,23,Southern States SC,USA,U.S. Open Cup,Rd2,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,Matches
0afa5bd7,Samuel Dadzie,https://fbref.com/en/players/0afa5bd7/Samuel-Dadzie,DA,1 Season,1 Club,,1 League,,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,,
be728ff1,Omar Daf,https://fbref.com/en/players/be728ff1/Omar-Daf,DA,2025-2026,22,US Concarneau,FRA,Coupe de France,R64,0.3,0,1,0,0.0,3.60,0.00,0.00,,0,0,Matches
be728ff1,Omar Daf,https://fbref.com/en/players/be728ff1/Omar-Daf,DA,1 Season,1 Club,,1 League,,0.3,0,1,0,0.0,3.60,0.00,0.00,,0,0,,
be9deff0,Surafel Dagnachew,https://fbref.com/en/players/be9deff0/Surafel-Dagnachew,DA,2025,27,Loudoun United,USA,U.S. Open Cup,Rd3,1.1,0,0,0,,0.00,0.00,,,0,0,Matches
be9deff0,Surafel Dagnachew,https://fbref.com/en/players/be9deff0/Surafel-Dagnachew,DA,1 Season,1 Club,,1 League,,1.1,0,0,0,,0.00,0.00,,,0,0,,
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,2021-2022,23,Preußen Münster,GER,DFB-Pokal,Rd2,0.8,0,2,0,0.0,2.43,0.00,0.00,,0,0,Matches
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,2022-2023,24,Carl Zeiss Jena,GER,DFB-Pokal,R64,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,2023-2024,25,Carl Zeiss Jena,GER,DFB-Pokal,R64,0.3,0,2,0,0.0,5.81,0.00,0.00,,0,0,Matches
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,3 Seasons,2 Clubs,,1 League,,2.1,0,4,0,0.0,1.90,0.00,0.00,,0,0,,
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,Carl Zeiss Jena (2 Seasons),,1 League,,1.3,0,2,0,0.0,1.57,0.00,0.00,,0,0,,,
1a84e6d2,Jan Dahlke,https://fbref.com/en/players/1a84e6d2/Jan-Dahlke,DA,Preußen Münster (1 Season),,1 League,,0.8,0,2,0,0.0,2.43,0.00,0.00,,0,0,,,
4d168767,Gael Dahyot,https://fbref.com/en/players/4d168767/Gael-Dahyot,DA,2018-2019,19,GSI Pontivy,FRA,Coupe de France,33rd,2.6,0,3,0,0.0,1.13,0.00,0.00,,0,0,Matches
4d168767,Gael Dahyot,https://fbref.com/en/players/4d168767/Gael-Dahyot,DA,2022-2023,23,Vannes,FRA,Coupe de France,R64,0.7,0,,,,,,,,0,0,Matches
4d168767,Gael Dahyot,https://fbref.com/en/players/4d168767/Gael-Dahyot,DA,2 Seasons,2 Clubs,,1 League,,3.4,0,3,0,0.0,1.13,0.00,0.00,,0,0,,
4d168767,Gael Dahyot,https://fbref.com/en/players/4d168767/Gael-Dahyot,DA,GSI Pontivy (1 Season),,1 League,,2.6,0,3,0,0.0,1.13,0.00,0.00,,0,0,,,
4d168767,Gael Dahyot,https://fbref.com/en/players/4d168767/Gael-Dahyot,DA,Vannes (1 Season),,1 League,,0.7,0,,,,,,,,0,0,,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2017-2018,24,Rodez AF,FRA,Coupe de France,65th,1.3,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2018-2019,25,US Boulogne,FRA,Coupe de France,65th,1.0,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2019-2020,26,US Boulogne,FRA,Coupe de France,109th,1.3,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2020-2021,27,Red Star,FRA,Coupe de France,9th,3.0,0,0,0,,0.00,0.00,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2021-2022,28,Red Star,FRA,Coupe de France,R64,2.2,0,1,0,0.0,0.45,0.00,0.00,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2022-2023,29,FC Gobelins,FRA,Coupe de France,Rd8,0.9,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2023-2024,30,US Saint-Malo,FRA,Coupe de France,Rd7,1.3,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,2024-2025,31,US Saint-Malo,FRA,Coupe de France,Rd8,1.6,0,,,,,,,,0,0,Matches
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,8 Seasons,5 Clubs,,1 League,,12.7,0,1,0,0.0,0.19,0.00,0.00,,0,0,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,Red Star (2 Seasons),,1 League,,5.3,0,1,0,0.0,0.19,0.00,0.00,,0,0,,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,US Saint-Malo (2 Seasons),,1 League,,2.9,0,,,,,,,,0,0,,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,US Boulogne (2 Seasons),,1 League,,2.3,0,,,,,,,,0,0,,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,FC Gobelins (1 Season),,1 League,,0.9,0,,,,,,,,0,0,,,
4ba40d88,Edouard Daillet,https://fbref.com/en/players/4ba40d88/Edouard-Daillet,DA,Rodez AF (1 Season),,1 League,,1.3,0,,,,,,,,0,0,,,
241f548b,Belkacem Dali Amar,https://fbref.com/en/players/241f548b/Belkacem-Dali-Amar,DA,2022-2023,24,Aubagne FC,FRA,Coupe de France,R64,3.2,1,1,0,0.0,0.31,0.00,1.00,,0,0,Matches
241f548b,Belkacem Dali Amar,https://fbref.com/en/players/241f548b/Belkacem-Dali-Amar,DA,2024-2025,26,Quevilly-Rouen,FRA,Coupe de France,R32,2.8,3,11,7,63.6,3.93,2.50,0.18,0.29,1,1,Matches
241f548b,Belkacem Dali Amar,https://fbref.com/en/players/241f548b/Belkacem-Dali-Amar,DA,2 Seasons,2 Clubs,,1 League,,6.0,4,12,7,58.3,2.01,1.17,0.25,0.43,1,1,,
241f548b,Belkacem Dali Amar,https://fbref.com/en/players/241f548b/Belkacem-Dali-Amar,DA,Aubagne FC (1 Season),,1 League,,3.2,1,1,0,0.0,0.31,0.00,1.00,,0,0,,,
241f548b,Belkacem Dali Amar,https://fbref.com/en/players/241f548b/Belkacem-Dali-Amar,DA,Quevilly-Rouen (1 Season),,1 League,,2.8,3,11,7,63.6,3.93,2.50,0.18,0.29,1,1,,,
d4c3fa2f,Julien Damelang,https://fbref.com/en/players/d4c3fa2f/Julien-Damelang,DA,2024-2025,20,Viktoria Berlin,GER,DFB-Pokal,R64,0.9,0,1,1,100.0,1.13,1.13,0.00,0.00,0,0,Matches
d4c3fa2f,Julien Damelang,https://fbref.com/en/players/d4c3fa2f/Julien-Damelang,DA,2025-2026,21,Hallescher,GER,DFB-Pokal,R64,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
d4c3fa2f,Julien Damelang,https://fbref.com/en/players/d4c3fa2f/Julien-Damelang,DA,2 Seasons,2 Clubs,,1 League,,1.7,0,1,1,100.0,0.57,0.57,0.00,0.00,0,0,,
d4c3fa2f,Julien Damelang,https://fbref.com/en/players/d4c3fa2f/Julien-Damelang,DA,Viktoria Berlin (1 Season),,1 League,,0.9,0,1,1,100.0,1.13,1.13,0.00,0.00,0,0,,,
d4c3fa2f,Julien Damelang,https://fbref.com/en/players/d4c3fa2f/Julien-Damelang,DA,Hallescher (1 Season),,1 League,,0.9,0,0,0,,0.00,0.00,,,0,0,,,
43e2cfc5,Pablo Damián Oro,https://fbref.com/en/players/43e2cfc5/Pablo-Damian-Oro,DA,2020,17,Huracán,ARG,Copa de la Liga Profesional,GR,0.8,0,0,0,,0.00,0.00,,,0,0,Matches
43e2cfc5,Pablo Damián Oro,https://fbref.com/en/players/43e2cfc5/Pablo-Damian-Oro,DA,2021,18,Huracán,ARG,Copa de la Liga Profesional,GR,2.0,1,2,1,50.0,0.98,0.49,0.50,1.00,0,0,Matches
43e2cfc5,Pablo Damián Oro,https://fbref.com/en/players/43e2cfc5/Pablo-Damian-Oro,DA,2 Seasons,1 Club,,1 League,,2.9,1,2,1,50.0,0.70,0.35,0.50,1.00,0,0,,
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,2020-2021,25,Linense,ESP,Copa del Rey,61st,0.5,0,,,,,,,,0,0,Matches
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,2021-2022,26,Eldense,ESP,Copa del Rey,Rd1,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,2022-2023,27,Ceuta,ESP,Copa del Rey,R16,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,2025-2026,30,Numancia,ESP,Copa del Rey,Rd2,1.0,1,3,2,66.7,3.00,2.00,0.33,0.50,0,0,Matches
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,4 Seasons,4 Clubs,,1 League,,2.8,1,3,2,66.7,1.33,0.89,0.33,0.50,0,0,,
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,Linense (1 Season),,1 League,,0.5,0,,,,,,,,0,0,,,
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,Ceuta (1 Season),,1 League,,0.3,0,0,0,,0.00,0.00,,,0,0,,,
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,Numancia (1 Season),,1 League,,1.0,1,3,2,66.7,3.00,2.00,0.33,0.50,0,0,,,
973e7b24,Fabrizio Danese,https://fbref.com/en/players/973e7b24/Fabrizio-Danese,DA,Eldense (1 Season),,1 League,,1.0,0,0,0,,0.00,0.00,,,0,0,,,
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,2016-2017,20,Sanluqueño,ESP,Copa del Rey,44th,0.9,0,,,,,,,,0,0,Matches
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,2019-2020,23,CF Badalona,ESP,Copa del Rey,17th,0.6,0,1,0,0.0,1.64,0.00,0.00,,0,0,Matches
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,2020-2021,24,Navalcarnero,ESP,Copa del Rey,9th,1.9,0,4,2,50.0,2.09,1.05,0.00,0.00,0,0,Matches
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,3 Seasons,3 Clubs,,1 League,,3.4,0,5,2,40.0,1.98,0.79,0.00,0.00,0,0,,
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,Navalcarnero (1 Season),,1 League,,1.9,0,4,2,50.0,2.09,1.05,0.00,0.00,0,0,,,
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,CF Badalona (1 Season),,1 League,,0.6,0,1,0,0.0,1.64,0.00,0.00,,0,0,,,
cd21b666,Daniel,https://fbref.com/en/players/cd21b666/Daniel,DA,Sanluqueño (1 Season),,1 League,,0.9,0,,,,,,,,0,0,,,
c80e92d7,Allan Dantas,https://fbref.com/en/players/c80e92d7/Allan-Dantas,DA,2023-2024,26,FC Gütersloh 2000,GER,DFB-Pokal,R64,1.0,0,2,1,50.0,2.05,1.02,0.00,0.00,0,0,Matches
c80e92d7,Allan Dantas,https://fbref.com/en/players/c80e92d7/Allan-Dantas,DA,1 Season,1 Club,,1 League,,1.0,0,2,1,50.0,2.05,1.02,0.00,0.00,0,0,,
2e196cab,Axel Darnaud,https://fbref.com/en/players/2e196cab/Axel-Darnaud,DA,2024-2025,20,Le Puy Foot 43,FRA,Coupe de France,R32,0.3,0,1,0,0.0,3.33,0.00,0.00,,0,0,Matches
2e196cab,Axel Darnaud,https://fbref.com/en/players/2e196cab/Axel-Darnaud,DA,2025-2026,21,Le Puy Foot 43,FRA,Coupe de France,R32,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
2e196cab,Axel Darnaud,https://fbref.com/en/players/2e196cab/Axel-Darnaud,DA,3 Seasons,1 Club,,1 League,,0.4,0,1,0,0.0,2.81,0.00,0.00,,0,0,,
481b4b45,Kaio DaSilva,https://fbref.com/en/players/481b4b45/Kaio-DaSilva,DA,2022,23,AC Syracuse Pulse,USA,U.S. Open Cup,Rd2,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,Matches
481b4b45,Kaio DaSilva,https://fbref.com/en/players/481b4b45/Kaio-DaSilva,DA,1 Season,1 Club,,1 League,,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,,
b5d45f9e,David,https://fbref.com/en/players/b5d45f9e/David,DA,2020-2021,23,CD Laredo,ESP,Copa del Rey,61st,0.8,0,,,,,,,,0,0,Matches
b5d45f9e,David,https://fbref.com/en/players/b5d45f9e/David,DA,2023-2024,26,Cayón,ESP,Copa del Rey,Rd2,2.0,1,2,1,50.0,1.00,0.50,0.50,1.00,0,0,Matches
b5d45f9e,David,https://fbref.com/en/players/b5d45f9e/David,DA,2 Seasons,2 Clubs,,1 League,,2.8,1,2,1,50.0,1.00,0.50,0.50,1.00,0,0,,
b5d45f9e,David,https://fbref.com/en/players/b5d45f9e/David,DA,Cayón (1 Season),,1 League,,2.0,1,2,1,50.0,1.00,0.50,0.50,1.00,0,0,,,
b5d45f9e,David,https://fbref.com/en/players/b5d45f9e/David,DA,CD Laredo (1 Season),,1 League,,0.8,0,,,,,,,,0,0,,,
e826fa87,Antonio David,https://fbref.com/en/players/e826fa87/Antonio-David,DA,2025-2026,19,Real Murcia,ESP,Copa del Rey,R32,1.5,0,1,0,0.0,0.67,0.00,0.00,,0,0,Matches
e826fa87,Antonio David,https://fbref.com/en/players/e826fa87/Antonio-David,DA,1 Season,1 Club,,1 League,,1.5,0,1,0,0.0,0.67,0.00,0.00,,0,0,,
efc7dc67,Maxime David,https://fbref.com/en/players/efc7dc67/Maxime-David,DA,2021-2022,20,Lannion FC,FRA,Coupe de France,Rd7,0.3,0,,,,,,,,0,0,Matches
efc7dc67,Maxime David,https://fbref.com/en/players/efc7dc67/Maxime-David,DA,2022-2023,21,Lannion FC,FRA,Coupe de France,R64,1.6,0,1,0,0.0,0.61,0.00,0.00,,0,0,Matches
efc7dc67,Maxime David,https://fbref.com/en/players/efc7dc67/Maxime-David,DA,2023-2024,22,GSI Pontivy,FRA,Coupe de France,Rd8,0.7,0,,,,,,,,0,0,Matches
efc7dc67,Maxime David,https://fbref.com/en/players/efc7dc67/Maxime-David,DA,3 Seasons,2 Clubs,,1 League,,2.6,0,1,0,0.0,0.61,0.00,0.00,,0,0,,
