player_id,season,career_season,club_id,matches_played,goals,assists,yellow_cards,red_cards
l1_championship_player_2025_1_99142,2025,2013,l1_championship_club_2025_9000000176,1,0,0,0,0
l1_championship_player_2025_1_99142,2025,2014,l1_championship_club_2025_9000000176,5,0,0,0,0
l1_championship_player_2025_1_99142,2025,2015,l1_championship_club_2025_9000000176,16,0,0,1,1
l1_championship_player_2025_1_99142,2025,2016,l1_championship_club_2025_9000000176,15,0,0,2,0
l1_championship_player_2025_1_99142,2025,2017,l1_championship_club_2025_9000000176,22,0,0,3,1
l1_championship_player_2025_1_99142,2025,2018,l1_championship_club_2025_9000000176,26,0,0,2,0
l1_championship_player_2025_1_99142,2025,2019,l1_championship_club_2025_9000000176,34,0,0,4,0
l1_championship_player_2025_1_99142,2025,2020,l1_championship_club_2025_9000000176,19,0,0,0,1
l1_championship_player_2025_1_99142,2025,2021,l1_championship_club_2025_9000000176,2,0,0,1,0
l1_championship_player_2025_1_99142,2025,2022,l1_championship_club_2025_1,2,0,0,0,0
l1_championship_player_2025_1_99142,2025,2023,l1_championship_club_2025_1,5,0,0,0,0
l1_championship_player_2025_1_99142,2025,2024,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_99142,2025,2025,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_99142,2025,2025,l1_championship_club_2025_9000020851,0,0,0,0,0
l1_championship_player_2025_1_99142,2025,2025,l1_championship_club_2024_9000002893,0,0,0,0,0
l1_championship_player_2025_1_102045,2025,2013,l1_championship_club_2025_9000000249,1,0,0,0,0
l1_championship_player_2025_1_102045,2025,2014,l1_championship_club_2025_9000000249,1,0,0,0,0
l1_championship_player_2025_1_102045,2025,2015,l1_championship_club_2025_9000000171,13,0,1,4,0
l1_championship_player_2025_1_102045,2025,2015,l1_championship_club_2025_9000002797,4,0,0,1,0
l1_championship_player_2025_1_102045,2025,2016,l1_championship_club_2025_9000000171,7,0,1,1,0
l1_championship_player_2025_1_102045,2025,2016,l1_championship_club_2025_9000002797,3,1,0,0,0
l1_championship_player_2025_1_102045,2025,2017,l1_championship_club_2025_9000000171,3,0,0,0,0
l1_championship_player_2025_1_102045,2025,2017,l1_championship_club_2025_9000000684,2,0,0,0,0
l1_championship_player_2025_1_102045,2025,2017,l1_championship_club_2025_9000002797,1,0,0,0,0
l1_championship_player_2025_1_102045,2025,2018,l1_championship_club_2025_9000001963,28,3,3,3,1
l1_championship_player_2025_1_102045,2025,2019,l1_championship_club_2025_9000001963,38,1,7,7,0
l1_championship_player_2025_1_102045,2025,2020,l1_championship_club_2025_9000001963,33,1,3,4,0
l1_championship_player_2025_1_102045,2025,2021,l1_championship_club_2025_9000001963,38,4,4,7,1
l1_championship_player_2025_1_102045,2025,2022,l1_championship_club_2025_9000001963,32,1,7,6,1
l1_championship_player_2025_1_102045,2025,2023,l1_championship_club_2025_9000001963,22,1,5,4,0
l1_championship_player_2025_1_102045,2025,2023,l1_championship_club_2025_1,14,0,0,1,0
l1_championship_player_2025_1_102045,2025,2024,l1_championship_club_2025_1,22,2,2,2,0
l1_championship_player_2025_1_102045,2025,2025,l1_championship_club_2025_1,6,0,0,1,1
l1_championship_player_2025_1_102045,2025,2025,l1_championship_club_2025_9000002182,8,1,1,2,0
l1_championship_player_2025_1_101741,2025,2014,l1_championship_club_2025_9000006370,8,0,0,1,0
l1_championship_player_2025_1_101741,2025,2015,l1_championship_club_2025_9000006370,24,3,0,3,0
l1_championship_player_2025_1_101741,2025,2016,l1_championship_club_2025_9000000399,22,2,0,3,0
l1_championship_player_2025_1_101741,2025,2016,l1_championship_club_2025_9000012125,2,0,0,0,0
l1_championship_player_2025_1_101741,2025,2016,l1_championship_club_2025_9000006370,13,0,0,2,0
l1_championship_player_2025_1_101741,2025,2017,l1_championship_club_2025_9000000399,33,1,4,5,1
l1_championship_player_2025_1_101741,2025,2018,l1_championship_club_2025_9000000399,25,1,3,7,1
l1_championship_player_2025_1_101741,2025,2019,l1_championship_club_2024_9000000241,8,1,2,2,0
l1_championship_player_2025_1_101741,2025,2020,l1_championship_club_2024_9000000241,39,4,4,6,0
l1_championship_player_2025_1_101741,2025,2021,l1_championship_club_2024_9000000241,42,3,5,10,3
l1_championship_player_2025_1_101741,2025,2022,l1_championship_club_2024_9000000241,45,6,5,9,1
l1_championship_player_2025_1_101741,2025,2023,l1_championship_club_2025_1,25,3,2,3,0
l1_championship_player_2025_1_101741,2025,2023,l1_championship_club_2024_9000000241,0,0,0,0,0
l1_championship_player_2025_1_101741,2025,2024,l1_championship_club_2025_1,32,1,3,3,0
l1_championship_player_2025_1_101741,2025,2025,l1_championship_club_2025_1,25,2,3,5,0
l1_championship_player_2025_1_101741,2025,2025,l1_championship_club_2024_9000000378,10,2,1,3,0
l1_championship_player_2025_1_92851,2025,2014,l1_championship_club_2025_9000003558,1,0,0,0,0
l1_championship_player_2025_1_92851,2025,2016,l1_championship_club_2025_9000002182,29,1,4,3,0
l1_championship_player_2025_1_92851,2025,2017,l1_championship_club_2025_9000002182,26,0,1,2,0
l1_championship_player_2025_1_92851,2025,2018,l1_championship_club_2025_9000002182,38,2,6,2,0
l1_championship_player_2025_1_92851,2025,2019,l1_championship_club_2025_9000000125,39,1,2,4,0
l1_championship_player_2025_1_92851,2025,2020,l1_championship_club_2025_1,22,2,2,4,0
l1_championship_player_2025_1_92851,2025,2020,l1_championship_club_2025_9000000125,13,0,1,3,0
l1_championship_player_2025_1_92851,2025,2021,l1_championship_club_2025_9000000125,0,0,0,0,0
l1_championship_player_2025_1_92851,2025,2021,l1_championship_club_2025_1,51,1,2,1,0
l1_championship_player_2025_1_92851,2025,2022,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_92851,2025,2022,l1_championship_club_2025_9000000954,13,1,0,1,0
l1_championship_player_2025_1_92851,2025,2023,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_92851,2025,2023,l1_championship_club_2025_9000002037,28,2,2,1,0
l1_championship_player_2025_1_92851,2025,2024,l1_championship_club_2025_1,9,1,1,1,1
l1_championship_player_2025_1_92851,2025,2025,l1_championship_club_2025_1,3,0,0,0,0
l1_championship_player_2025_1_92851,2025,2025,l1_championship_club_2025_9000000126,4,0,0,1,0
l1_championship_player_2025_1_93674,2025,2023,l1_championship_club_2025_9000020851,0,0,0,0,0
l1_championship_player_2025_1_93674,2025,2023,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_93674,2025,2024,l1_championship_club_2025_1,2,0,0,1,0
l1_championship_player_2025_1_93674,2025,2024,l1_championship_club_2025_9000020851,5,1,0,1,0
l1_championship_player_2025_1_93674,2025,2025,l1_championship_club_2025_1,10,0,1,1,0
l1_championship_player_2025_1_93674,2025,2025,l1_championship_club_2025_9000020851,1,0,0,0,0
l1_championship_player_2025_1_93674,2025,2025,l1_championship_club_2025_9000002182,4,0,1,0,0
l1_championship_player_2025_1_91446,2025,2016,l1_championship_club_2024_9000000001,1,0,0,0,0
l1_championship_player_2025_1_91446,2025,2017,l1_championship_club_2024_9000000001,1,0,0,0,0
l1_championship_player_2025_1_91446,2025,2018,l1_championship_club_2024_9000000001,2,0,0,0,0
l1_championship_player_2025_1_91446,2025,2019,l1_championship_club_2024_9000000001,6,0,0,0,0
l1_championship_player_2025_1_91446,2025,2020,l1_championship_club_2025_9000000196,32,6,3,9,1
l1_championship_player_2025_1_91446,2025,2021,l1_championship_club_2025_158,30,3,2,3,0
l1_championship_player_2025_1_91446,2025,2022,l1_championship_club_2025_158,39,3,6,9,0
l1_championship_player_2025_1_91446,2025,2023,l1_championship_club_2025_158,46,2,11,7,0
l1_championship_player_2025_1_91446,2025,2024,l1_championship_club_2025_158,20,2,1,3,1
l1_championship_player_2025_1_91446,2025,2025,l1_championship_club_2025_1,20,4,1,5,0
l1_championship_player_2025_1_91446,2025,2025,l1_championship_club_2025_9000000039,10,0,0,1,0
l1_championship_player_2025_1_105466,2025,2017,l1_championship_club_2025_9000000054,2,0,0,0,0
l1_championship_player_2025_1_105466,2025,2018,l1_championship_club_2025_9000000054,1,0,0,0,0
l1_championship_player_2025_1_105466,2025,2019,l1_championship_club_2025_9000000054,2,0,0,0,0
l1_championship_player_2025_1_105466,2025,2020,l1_championship_club_2025_9000000022,24,3,2,1,0
l1_championship_player_2025_1_105466,2025,2021,l1_championship_club_2025_9000000061,22,4,3,1,0
l1_championship_player_2025_1_105466,2025,2021,l1_championship_club_2025_9000000022,30,7,6,2,0
l1_championship_player_2025_1_105466,2025,2022,l1_championship_club_2025_9000000061,52,4,14,5,0
l1_championship_player_2025_1_105466,2025,2023,l1_championship_club_2025_9000000061,49,19,18,4,0
l1_championship_player_2025_1_105466,2025,2024,l1_championship_club_2025_9000000036,23,2,2,1,0
l1_championship_player_2025_1_105466,2025,2024,l1_championship_club_2025_9000000061,3,0,1,0,0
l1_championship_player_2025_1_105466,2025,2025,l1_championship_club_2025_9000000036,4,1,0,0,0
l1_championship_player_2025_1_105466,2025,2025,l1_championship_club_2025_1,25,1,6,3,0
l1_championship_player_2025_1_94779,2025,2023,l1_championship_club_2025_9000020851,3,0,0,0,0
l1_championship_player_2025_1_94779,2025,2023,l1_championship_club_2025_1,1,0,0,0,0
l1_championship_player_2025_1_94779,2025,2024,l1_championship_club_2025_9000020851,12,3,0,0,0
l1_championship_player_2025_1_94779,2025,2024,l1_championship_club_2025_1,1,0,0,0,0
l1_championship_player_2025_1_94779,2025,2025,l1_championship_club_2025_9000020851,12,2,0,1,0
l1_championship_player_2025_1_94779,2025,2025,l1_championship_club_2025_1,0,0,0,0,0
l1_championship_player_2025_1_94779,2025,2025,l1_championship_club_2025_9000000955,8,1,0,0,0
l1_championship_player_2025_1_36098,2025,2012,l1_championship_club_2025_30,19,4,0,1,0
l1_championship_player_2025_1_36098,2025,2012,l1_championship_club_2025_9000008836,8,7,0,2,0
l1_championship_player_2025_1_36098,2025,2013,l1_championship_club_2025_30,19,3,1,1,0
l1_championship_player_2025_1_36098,2025,2013,l1_championship_club_2025_9000008836,4,2,0,1,0
l1_championship_player_2025_1_36098,2025,2014,l1_championship_club_2025_30,15,2,0,1,1
l1_championship_player_2025_1_36098,2025,2014,l1_championship_club_2025_9000008836,1,0,0,1,0
l1_championship_player_2025_1_36098,2025,2015,l1_championship_club_2025_31,23,3,2,4,0
l1_championship_player_2025_1_36098,2025,2015,l1_championship_club_2025_30,0,0,0,0,0
l1_championship_player_2025_1_36098,2025,2015,l1_championship_club_2025_9000007431,6,2,0,1,0
l1_championship_player_2025_1_36098,2025,2016,l1_championship_club_2025_31,0,0,0,0,0
l1_championship_player_2025_1_36098,2025,2016,l1_championship_club_2025_44,31,12,1,5,0
l1_championship_player_2025_1_36098,2025,2017,l1_championship_club_2025_9000000094,46,13,5,9,0
l1_championship_player_2025_1_36098,2025,2018,l1_championship_club_2025_9000000094,49,28,9,9,0
l1_championship_player_2025_1_36098,2025,2019,l1_championship_club_2025_9000000036,38,10,3,4,0
l1_championship_player_2025_1_36098,2025,2020,l1_championship_club_2025_9000000036,36,8,2,1,1
l1_championship_player_2025_1_36098,2025,2021,l1_championship_club_2025_9000000036,35,9,2,7,0
l1_championship_player_2025_1_36098,2025,2021,l1_championship_club_2025_9000000011,2,1,0,0,0
l1_championship_player_2025_1_36098,2025,2022,l1_championship_club_2025_9000000011,29,1,1,4,0
l1_championship_player_2025_1_36098,2025,2022,l1_championship_club_2025_9000000036,0,0,0,0,0
l1_championship_player_2025_1_36098,2025,2023,l1_championship_club_2025_9000000094,31,8,3,8,0
l1_championship_player_2025_1_36098,2025,2023,l1_championship_club_2025_9000000011,3,0,1,0,0
l1_championship_player_2025_1_36098,2025,2024,l1_championship_club_2025_9000000011,0,0,0,0,0
l1_championship_player_2025_1_36098,2025,2024,l1_championship_club_2025_1,24,4,4,3,1
l1_championship_player_2025_1_36098,2025,2025,l1_championship_club_2025_1,3,1,0,0,0
l1_championship_player_2025_1_36098,2025,2025,l1_championship_club_2023_9000000179,6,1,0,1,0
l1_championship_player_2025_1_36098,2025,2025,l1_championship_club_2025_9000020851,1,1,0,0,0
l1_championship_player_2025_1_98852,2025,2023,l1_championship_club_2025_9000007418,5,0,0,0,0
l1_championship_player_2025_1_98852,2025,2024,l1_championship_club_2025_9000020851,10,6,0,1,1
l1_championship_player_2025_1_98852,2025,2024,l1_championship_club_2025_1,3,0,0,0,0
l1_championship_player_2025_1_98852,2025,2025,l1_championship_club_2025_1,19,4,2,2,0
l1_championship_player_2025_1_98852,2025,2025,l1_championship_club_2025_9000000121,10,1,0,0,0
l1_championship_player_2025_1_98852,2025,2025,l1_championship_club_2025_9000020851,0,0,0,0,0
l1_championship_player_2025_2_77229,2025,2017,l1_championship_club_2025_9000007421,0,0,0,0,0
l1_championship_player_2025_2_77229,2025,2018,l1_championship_club_2025_9000007421,4,0,0,0,0
l1_championship_player_2025_2_77229,2025,2019,l1_championship_club_2025_9000007421,2,0,0,0,0
l1_championship_player_2025_2_77229,2025,2020,l1_championship_club_2025_2,0,0,0,0,0
l1_championship_player_2025_2_77229,2025,2020,l1_championship_club_2025_9000007421,6,0,0,0,0
l1_championship_player_2025_2_77229,2025,2021,l1_championship_club_2025_2,2,0,0,0,0
l1_championship_player_2025_2_77229,2025,2021,l1_championship_club_2025_9000007421,9,0,0,0,0
l1_championship_player_2025_2_77229,2025,2022,l1_championship_club_2025_9000007421,20,0,0,0,0
l1_championship_player_2025_2_77229,2025,2022,l1_championship_club_2025_2,0,0,0,0,0
l1_championship_player_2025_2_77229,2025,2023,l1_championship_club_2025_2,4,0,0,0,0
l1_championship_player_2025_2_77229,2025,2023,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2025_2_77229,2025,2024,l1_championship_club_2025_2,2,0,0,0,0
l1_championship_player_2025_2_77229,2025,2025,l1_championship_club_2025_2,7,0,0,0,0
l1_championship_player_2025_2_18307,2025,2011,l1_championship_club_2025_2,4,0,0,0,0
l1_championship_player_2025_2_18307,2025,2011,l1_championship_club_2025_9000007421,5,0,0,0,0
l1_championship_player_2025_2_18307,2025,2012,l1_championship_club_2025_2,16,0,0,1,0
l1_championship_player_2025_2_18307,2025,2012,l1_championship_club_2025_9000007421,9,0,0,0,1
l1_championship_player_2025_2_18307,2025,2013,l1_championship_club_2025_2,27,0,0,3,1
l1_championship_player_2025_2_18307,2025,2013,l1_championship_club_2025_9000007421,5,0,0,0,0
l1_championship_player_2025_2_18307,2025,2014,l1_championship_club_2025_2,23,0,0,1,0
l1_championship_player_2025_2_18307,2025,2014,l1_championship_club_2025_9000007421,3,0,0,0,0
l1_championship_player_2025_2_18307,2025,2015,l1_championship_club_2025_44,3,0,0,0,0
l1_championship_player_2025_2_18307,2025,2015,l1_championship_club_2025_9000022989,16,0,0,2,0
l1_championship_player_2025_2_18307,2025,2016,l1_championship_club_2025_44,6,0,0,2,0
l1_championship_player_2025_2_18307,2025,2016,l1_championship_club_2025_9000022989,3,0,0,0,0
l1_championship_player_2025_2_18307,2025,2017,l1_championship_club_2025_44,1,0,0,0,0
l1_championship_player_2025_2_18307,2025,2017,l1_championship_club_2025_9000022989,10,0,0,0,0
l1_championship_player_2025_2_18307,2025,2018,l1_championship_club_2025_44,6,0,0,0,0
l1_championship_player_2025_2_18307,2025,2018,l1_championship_club_2025_9000022989,1,0,0,0,0
l1_championship_player_2025_2_18307,2025,2019,l1_championship_club_2025_44,5,0,0,0,0
l1_championship_player_2025_2_18307,2025,2019,l1_championship_club_2025_9000022989,0,0,0,0,0
l1_championship_player_2025_2_18307,2025,2020,l1_championship_club_2025_2,36,0,0,0,1
l1_championship_player_2025_2_18307,2025,2021,l1_championship_club_2025_2,41,0,0,3,0
l1_championship_player_2025_2_18307,2025,2022,l1_championship_club_2025_2,5,0,0,0,0
l1_championship_player_2025_2_18307,2025,2023,l1_championship_club_2025_2,39,0,0,1,0
l1_championship_player_2025_2_18307,2025,2024,l1_championship_club_2025_2,32,0,2,4,0
l1_championship_player_2025_2_18307,2025,2025,l1_championship_club_2025_2,27,0,0,0,2
l1_championship_player_2025_2_103603,2025,2023,l1_championship_club_2025_26,0,0,0,0,0
l1_championship_player_2025_2_103603,2025,2024,l1_championship_club_2025_9000007421,0,0,0,0,0
l1_championship_player_2025_2_103603,2025,2025,l1_championship_club_2025_9000007421,5,0,0,0,0
l1_championship_player_2025_2_103603,2025,2025,l1_championship_club_2025_2,0,0,0,0,0
l1_championship_player_2025_2_87050,2025,2020,l1_championship_club_2025_9101113501,2,0,0,1,0
l1_championship_player_2025_2_87050,2025,2021,l1_championship_club_2025_9000007407,12,0,0,2,0
l1_championship_player_2025_2_87050,2025,2022,l1_championship_club_2025_9000007407,12,0,0,3,0
l1_championship_player_2025_2_87050,2025,2022,l1_championship_club_2025_158,0,0,0,0,0
l1_championship_player_2025_2_87050,2025,2023,l1_championship_club_2025_9000007407,6,0,0,0,0
l1_championship_player_2025_2_87050,2025,2023,l1_championship_club_2025_158,0,0,0,0,0
l1_championship_player_2025_2_87050,2025,2024,l1_championship_club_2025_9000007421,14,0,0,0,0
l1_championship_player_2025_2_87050,2025,2024,l1_championship_club_2025_2,1,0,0,0,0
l1_championship_player_2025_2_87050,2025,2025,l1_championship_club_2025_9000007421,13,0,0,0,0
l1_championship_player_2025_2_87050,2025,2025,l1_championship_club_2025_2,0,0,0,0,0
l1_championship_player_2025_2_86892,2025,2019,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2025_2_86892,2025,2020,l1_championship_club_2025_9000007414,8,0,0,3,0
l1_championship_player_2025_2_86892,2025,2021,l1_championship_club_2025_9000007421,27,1,0,2,0
l1_championship_player_2025_2_86892,2025,2022,l1_championship_club_2025_9000006785,18,0,0,6,1
l1_championship_player_2025_2_86892,2025,2022,l1_championship_club_2025_9000023006,1,0,0,0,0
l1_championship_player_2025_2_86892,2025,2023,l1_championship_club_2025_2,28,0,1,4,0
l1_championship_player_2025_2_86892,2025,2023,l1_championship_club_2025_9000007421,1,0,0,0,0
l1_championship_player_2025_2_86892,2025,2024,l1_championship_club_2025_2,32,0,1,7,0
l1_championship_player_2025_2_86892,2025,2025,l1_championship_club_2025_2,23,0,0,3,1
l1_championship_player_2025_2_504336,2025,2025,l1_championship_club_2025_2,0,0,0,0,0
l1_championship_player_2025_2_504336,2025,2025,l1_championship_club_2025_9000007421,17,0,0,6,0
