player_id,season,total_matches_played,total_goals,total_assists,total_yellow_cards,total_red_cards
l1_championship_player_2025_44_52212,2025,353,18,5,57,4
l1_championship_player_2025_44_76703,2025,93,0,0,13,0
l1_championship_player_2025_44_85103,2025,106,2,1,20,1
l1_championship_player_2025_44_105443,2025,108,5,4,17,3
l1_championship_player_2025_44_41971,2025,478,23,35,59,4
l1_championship_player_2025_44_100340,2025,14,0,0,1,0
l1_championship_player_2025_44_86468,2025,124,1,6,15,1
l1_championship_player_2025_44_101882,2025,31,0,0,2,0
l1_championship_player_2025_44_78140,2025,229,5,12,31,1
l1_championship_player_2025_44_62484,2025,202,25,9,31,2
l1_championship_player_2025_44_93599,2025,144,27,14,10,0
l1_championship_player_2025_44_504212,2025,22,6,0,0,0
l1_championship_player_2025_44_505553,2025,20,3,0,1,0
l1_championship_player_2025_44_506447,2025,4,0,0,1,0
l1_championship_player_2025_44_64091,2025,268,14,4,43,1
l1_championship_player_2025_44_104507,2025,22,0,0,3,0
l1_championship_player_2025_44_57458,2025,374,16,11,56,3
l1_championship_player_2025_44_56118,2025,425,127,35,73,2
l1_championship_player_2025_44_88827,2025,321,49,18,46,4
l1_championship_player_2025_44_48039,2025,382,48,54,31,2
l1_championship_player_2025_44_102141,2025,20,5,0,3,0
l1_championship_player_2025_44_90803,2025,19,3,0,2,0
l1_championship_player_2025_44_72579,2025,133,27,7,15,1
l1_championship_player_2025_44_100455,2025,106,23,6,24,1
l1_championship_player_2025_90_88741,2025,118,0,0,5,0
l1_championship_player_2025_90_19175,2025,289,0,2,15,1
l1_championship_player_2025_90_67904,2025,7,1,0,2,0
l1_championship_player_2025_90_60726,2025,170,2,9,28,1
l1_championship_player_2025_90_62315,2025,167,5,2,23,1
l1_championship_player_2025_90_506047,2025,0,0,0,0,0
l1_championship_player_2025_90_90544,2025,155,1,7,37,7
l1_championship_player_2025_90_86894,2025,0,0,0,0,0
l1_championship_player_2025_90_18719,2025,378,18,14,68,6
l1_championship_player_2025_90_86437,2025,160,4,2,18,4
l1_championship_player_2025_90_102076,2025,199,25,3,13,0
l1_championship_player_2025_90_105187,2025,99,5,2,29,2
l1_championship_player_2025_90_91151,2025,0,0,0,0,0
l1_championship_player_2025_90_92662,2025,77,1,3,4,0
l1_championship_player_2025_90_67860,2025,453,11,33,96,4
l1_championship_player_2025_90_101093,2025,176,23,1,29,2
l1_championship_player_2025_90_79500,2025,264,39,38,30,0
l1_championship_player_2025_90_93421,2025,0,0,0,0,0
l1_championship_player_2025_90_28858,2025,401,57,28,77,6
l1_championship_player_2025_90_48671,2025,363,16,29,84,1
l1_championship_player_2025_90_17313,2025,371,53,14,44,4
l1_championship_player_2025_90_59698,2025,266,17,14,42,4
l1_championship_player_2025_90_101110,2025,35,0,0,9,1
l1_championship_player_2025_90_88576,2025,250,25,11,52,4
l1_championship_player_2025_90_98542,2025,2,0,0,0,0
l1_championship_player_2025_90_39732,2025,262,45,24,55,6
l1_championship_player_2025_90_77378,2025,178,43,11,11,2
l1_championship_player_2025_90_57025,2025,315,65,26,27,1
l1_championship_player_2025_90_84629,2025,142,34,8,5,0
l1_championship_player_2025_90_26832,2025,289,91,12,29,1
l1_championship_player_2025_90_55821,2025,391,52,38,38,1
l1_championship_player_2025_90_500667,2025,0,0,0,0,0
l1_championship_player_2025_90_505684,2025,0,0,0,0,0
l1_championship_player_2025_90_45928,2025,301,83,25,31,4
l1_championship_player_2025_90_89637,2025,426,79,60,23,2
l1_championship_player_2025_158_104360,2025,212,1,1,5,1
l1_championship_player_2025_158_36573,2025,166,0,0,4,0
l1_championship_player_2025_158_504846,2025,7,0,0,0,0
l1_championship_player_2025_158_503325,2025,5,0,0,0,0
l1_championship_player_2025_158_500457,2025,12,0,0,1,0
l1_championship_player_2025_158_105338,2025,186,0,1,18,0
l1_championship_player_2025_158_98501,2025,213,11,3,38,6
l1_championship_player_2025_158_90972,2025,38,0,0,3,0
l1_championship_player_2025_158_100831,2025,25,2,0,2,1
l1_championship_player_2025_158_34834,2025,478,26,13,85,8
l1_championship_player_2025_158_99199,2025,382,31,6,44,3
l1_championship_player_2025_158_78371,2025,509,39,55,74,0
l1_championship_player_2025_158_105084,2025,88,4,2,23,2
l1_championship_player_2025_158_104513,2025,20,1,0,7,0
l1_championship_player_2025_158_62366,2025,324,27,18,44,2
l1_championship_player_2025_158_101141,2025,118,3,8,17,0
l1_championship_player_2025_158_87404,2025,53,2,1,7,0
l1_championship_player_2025_158_105464,2025,265,10,14,44,3
l1_championship_player_2025_158_701,2025,568,32,30,143,5
l1_championship_player_2025_158_91059,2025,65,2,0,14,1
l1_championship_player_2025_158_95633,2025,320,28,23,70,2
l1_championship_player_2025_158_90486,2025,95,0,4,13,3
l1_championship_player_2025_158_505639,2025,19,3,0,2,0
l1_championship_player_2025_158_104671,2025,116,25,2,6,0
l1_championship_player_2025_158_104997,2025,205,33,19,19,1
l1_championship_player_2025_158_101344,2025,177,30,20,33,1
l1_championship_player_2025_158_93229,2025,37,3,1,4,0
l1_championship_player_2025_158_103513,2025,112,4,1,13,0
l1_championship_player_2025_158_42500,2025,375,65,30,17,0
l1_championship_player_2025_158_103778,2025,221,27,30,9,1
l1_championship_player_2025_158_91065,2025,46,9,2,1,0
l1_championship_player_2025_158_84098,2025,59,10,0,3,1
l1_championship_player_2025_158_90768,2025,134,25,11,17,0
l1_championship_player_2025_158_14932,2025,626,234,82,63,6
l1_championship_player_2025_158_105456,2025,125,41,6,18,0
l1_championship_player_2025_158_87402,2025,57,23,0,5,1
l1_championship_player_2025_158_505640,2025,19,10,0,1,0
l1_championship_player_2025_159_98562,2025,16,0,0,0,1
l1_championship_player_2025_159_56648,2025,165,0,2,8,2
l1_championship_player_2025_159_98716,2025,30,0,0,1,0
l1_championship_player_2025_159_105401,2025,236,0,1,9,0
l1_championship_player_2025_159_98444,2025,12,0,0,2,0
l1_championship_player_2025_159_103734,2025,266,13,20,37,1
l1_championship_player_2025_159_103830,2025,403,17,30,75,2
l1_championship_player_2025_159_103305,2025,5,0,0,0,0
l1_championship_player_2025_159_506503,2025,20,1,0,6,0
l1_championship_player_2025_159_105138,2025,136,5,3,24,1
l1_championship_player_2025_159_101569,2025,329,10,23,29,4
l1_championship_player_2025_159_101530,2025,501,9,28,86,3
l1_championship_player_2025_159_506055,2025,15,0,0,6,1
l1_championship_player_2025_159_57857,2025,402,12,8,58,4
l1_championship_player_2025_159_99162,2025,490,31,34,117,13
l1_championship_player_2025_159_92392,2025,60,3,1,14,0
l1_championship_player_2025_159_104224,2025,34,1,0,5,0
l1_championship_player_2025_159_102091,2025,244,9,13,34,2
l1_championship_player_2025_159_91416,2025,34,1,2,3,0
l1_championship_player_2025_159_105281,2025,142,5,13,28,2
l1_championship_player_2025_159_505957,2025,38,9,3,2,1
l1_championship_player_2025_159_105242,2025,282,72,40,33,1
l1_championship_player_2025_159_104049,2025,219,14,6,25,2
l1_championship_player_2025_159_500458,2025,19,4,0,2,0
l1_championship_player_2025_159_38233,2025,425,76,44,41,3
l1_championship_player_2025_159_501393,2025,21,8,6,4,2
l1_championship_player_2025_159_102019,2025,153,26,13,5,0
l1_championship_player_2025_159_27689,2025,398,47,55,53,4
l1_championship_player_2025_159_504337,2025,13,0,1,0,0
l1_championship_player_2025_159_500459,2025,19,5,1,1,0
l1_championship_player_2025_159_105314,2025,214,19,15,17,1
l1_championship_player_2025_159_105118,2025,100,19,8,16,0
l1_championship_player_2025_159_101722,2025,115,30,9,14,1
l1_championship_player_2025_159_501328,2025,389,109,28,55,2
l1_championship_player_2024_1_103843,2024,88,0,0,8,0
l1_championship_player_2019_10_89638,2019,434,0,0,36,3
l1_championship_player_2024_1_89638,2024,434,0,0,36,3
l1_championship_player_2022_1_98694,2022,36,0,0,4,0
l1_championship_player_2023_1_98694,2023,36,0,0,4,0
l1_championship_player_2024_1_98694,2024,36,0,0,4,0
l1_championship_player_2015_31_66951,2015,80,0,0,2,1
l1_championship_player_2016_31_66951,2016,80,0,0,2,1
l1_championship_player_2018_31_66951,2018,80,0,0,2,1
l1_championship_player_2019_31_66951,2019,80,0,0,2,1
l1_championship_player_2024_1_66951,2024,80,0,0,2,1
l1_championship_player_2020_14_84688,2020,252,17,5,40,3
l1_championship_player_2021_14_84688,2021,252,17,5,40,3
l1_championship_player_2020_1_91272,2020,188,7,2,54,6
l1_championship_player_2021_1_91272,2021,188,7,2,54,6
l1_championship_player_2022_1_91272,2022,188,7,2,54,6
l1_championship_player_2023_1_91272,2023,188,7,2,54,6
l1_championship_player_2024_1_91272,2024,188,7,2,54,6
l1_championship_player_2021_1_89782,2021,5,0,0,0,0
l1_championship_player_2024_1_89782,2024,5,0,0,0,0
l1_championship_player_2020_6_91113,2020,225,9,12,81,2
l1_championship_player_2021_6_91113,2021,225,9,12,81,2
l1_championship_player_2022_6_91113,2022,225,9,12,81,2
l1_championship_player_2023_6_91113,2023,225,9,12,81,2
l1_championship_player_2024_6_91113,2024,225,9,12,81,2
l1_championship_player_2025_6_91113,2025,225,9,12,81,2
l1_championship_player_2025_10_98605,2025,0,0,0,0,0
l1_championship_player_2021_159_94776,2021,341,13,21,44,3
l1_championship_player_2011_158_17566,2011,400,17,20,61,2
l1_championship_player_2012_158_17566,2012,400,17,20,61,2
l1_championship_player_2013_158_17566,2013,400,17,20,61,2
l1_championship_player_2014_158_17566,2014,400,17,20,61,2
l1_championship_player_2015_158_17566,2015,400,17,20,61,2
l1_championship_player_2016_158_17566,2016,400,17,20,61,2
l1_championship_player_2016_13_69685,2016,262,28,18,29,1
l1_championship_player_2017_13_69685,2017,262,28,18,29,1
l1_championship_player_2018_13_69685,2018,262,28,18,29,1
l1_championship_player_2019_158_69685,2019,262,28,18,29,1
l1_championship_player_2020_158_69685,2020,262,28,18,29,1
l1_championship_player_2021_158_69685,2021,262,28,18,29,1
l1_championship_player_2022_158_69685,2022,262,28,18,29,1
l1_championship_player_2021_5_62437,2021,248,31,11,39,2
l1_championship_player_2022_37_62437,2022,248,31,11,39,2
l1_championship_player_2023_37_62437,2023,248,31,11,39,2
l1_championship_player_2024_37_62437,2024,248,31,11,39,2
l1_championship_player_2025_37_62437,2025,248,31,11,39,2
l1_championship_player_2024_1_103700,2024,504,35,33,81,3
l1_championship_player_2023_1_101167,2023,0,0,0,0,0
l1_championship_player_2024_1_101167,2024,0,0,0,0,0
l1_championship_player_2009_6_28673,2009,478,17,19,101,7
l1_championship_player_2010_6_28673,2010,478,17,19,101,7
l1_championship_player_2013_9_28673,2013,478,17,19,101,7
l1_championship_player_2014_9_28673,2014,478,17,19,101,7
l1_championship_player_2023_1_28673,2023,478,17,19,101,7
l1_championship_player_2024_1_28673,2024,478,17,19,101,7
l1_championship_player_2018_30_84358,2018,92,5,5,16,1
l1_championship_player_2019_30_84358,2019,92,5,5,16,1
l1_championship_player_2020_30_84358,2020,92,5,5,16,1
l1_championship_player_2021_1_84358,2021,92,5,5,16,1
l1_championship_player_2022_1_84358,2022,92,5,5,16,1
l1_championship_player_2023_1_84358,2023,92,5,5,16,1
l1_championship_player_2024_1_84358,2024,92,5,5,16,1
l1_championship_player_2024_1_92581,2024,20,0,0,3,1
l1_championship_player_2009_158_27361,2009,259,26,23,35,1
l1_championship_player_2010_9_27361,2010,259,26,23,35,1
l1_championship_player_2010_31_27361,2010,259,26,23,35,1
l1_championship_player_2011_31_27361,2011,259,26,23,35,1
l1_championship_player_2012_31_27361,2012,259,26,23,35,1
l1_championship_player_2023_1_27361,2023,259,26,23,35,1
l1_championship_player_2024_1_27361,2024,259,26,23,35,1
l1_championship_player_2015_159_62575,2015,281,94,36,23,1
l1_championship_player_2016_159_62575,2016,281,94,36,23,1
l1_championship_player_2017_159_62575,2017,281,94,36,23,1
l1_championship_player_2018_159_62575,2018,281,94,36,23,1
l1_championship_player_2019_159_62575,2019,281,94,36,23,1
l1_championship_player_2020_30_62575,2020,281,94,36,23,1
l1_championship_player_2021_30_62575,2021,281,94,36,23,1
l1_championship_player_2022_14_62575,2022,281,94,36,23,1
l1_championship_player_2022_30_62575,2022,281,94,36,23,1
l1_championship_player_2023_14_62575,2023,281,94,36,23,1
l1_championship_player_2024_1_62575,2024,281,94,36,23,1
l1_championship_player_2024_14_62575,2024,281,94,36,23,1
l1_championship_player_2024_1_103656,2024,242,92,31,19,1
l1_championship_player_2022_1_100680,2022,60,15,0,1,0
l1_championship_player_2023_1_100680,2023,60,15,0,1,0
l1_championship_player_2024_1_100680,2024,60,15,0,1,0
l1_championship_player_2024_2_104050,2024,223,34,14,27,0
l1_championship_player_2025_2_104050,2025,223,34,14,27,0
l1_championship_player_2022_1_99142,2022,183,0,0,21,3
l1_championship_player_2023_1_99142,2023,183,0,0,21,3
l1_championship_player_2024_1_99142,2024,183,0,0,21,3
l1_championship_player_2023_1_102045,2023,276,15,34,43,4
l1_championship_player_2024_1_102045,2024,276,15,34,43,4
l1_championship_player_2023_1_101741,2023,353,29,32,62,6
l1_championship_player_2024_1_101741,2024,353,29,32,62,6
l1_championship_player_2020_1_92851,2020,276,11,21,23,1
l1_championship_player_2021_1_92851,2021,276,11,21,23,1
l1_championship_player_2022_1_92851,2022,276,11,21,23,1
l1_championship_player_2023_1_92851,2023,276,11,21,23,1
l1_championship_player_2024_1_92851,2024,276,11,21,23,1
l1_championship_player_2024_1_93674,2024,22,1,2,3,0
l1_championship_player_2020_158_91446,2020,207,20,24,37,2
l1_championship_player_2021_158_91446,2021,207,20,24,37,2
l1_championship_player_2022_158_91446,2022,207,20,24,37,2
l1_championship_player_2023_158_91446,2023,207,20,24,37,2
l1_championship_player_2024_158_91446,2024,207,20,24,37,2
l1_championship_player_2011_30_36098,2011,429,120,34,63,3
l1_championship_player_2012_30_36098,2012,429,120,34,63,3
l1_championship_player_2013_30_36098,2013,429,120,34,63,3
l1_championship_player_2014_30_36098,2014,429,120,34,63,3
l1_championship_player_2015_30_36098,2015,429,120,34,63,3
l1_championship_player_2015_31_36098,2015,429,120,34,63,3
l1_championship_player_2016_31_36098,2016,429,120,34,63,3
l1_championship_player_2016_44_36098,2016,429,120,34,63,3
l1_championship_player_2017_31_36098,2017,429,120,34,63,3
l1_championship_player_2024_1_36098,2024,429,120,34,63,3
l1_championship_player_2024_1_98852,2024,47,11,2,3,1
l1_championship_player_2021_2_77229,2021,57,0,0,0,0
l1_championship_player_2022_2_77229,2022,57,0,0,0,0
l1_championship_player_2023_2_77229,2023,57,0,0,0,0
l1_championship_player_2024_2_77229,2024,57,0,0,0,0
l1_championship_player_2009_2_18307,2009,323,0,2,17,5
l1_championship_player_2010_2_18307,2010,323,0,2,17,5
l1_championship_player_2011_2_18307,2011,323,0,2,17,5
l1_championship_player_2012_2_18307,2012,323,0,2,17,5
l1_championship_player_2013_2_18307,2013,323,0,2,17,5
l1_championship_player_2014_2_18307,2014,323,0,2,17,5
l1_championship_player_2015_44_18307,2015,323,0,2,17,5
l1_championship_player_2016_44_18307,2016,323,0,2,17,5
l1_championship_player_2017_44_18307,2017,323,0,2,17,5
l1_championship_player_2018_44_18307,2018,323,0,2,17,5
l1_championship_player_2019_44_18307,2019,323,0,2,17,5
l1_championship_player_2020_2_18307,2020,323,0,2,17,5
l1_championship_player_2021_2_18307,2021,323,0,2,17,5
l1_championship_player_2022_2_18307,2022,323,0,2,17,5
l1_championship_player_2023_2_18307,2023,323,0,2,17,5
l1_championship_player_2024_2_18307,2024,323,0,2,17,5
l1_championship_player_2021_158_87050,2021,60,0,0,6,0
l1_championship_player_2022_158_87050,2022,60,0,0,6,0
l1_championship_player_2023_158_87050,2023,60,0,0,6,0
l1_championship_player_2024_2_87050,2024,60,0,0,6,0
l1_championship_player_2024_158_87050,2024,60,0,0,6,0
l1_championship_player_2019_8_86892,2019,147,1,2,26,2
l1_championship_player_2020_8_86892,2020,147,1,2,26,2
l1_championship_player_2022_2_86892,2022,147,1,2,26,2
l1_championship_player_2023_2_86892,2023,147,1,2,26,2
l1_championship_player_2024_2_86892,2024,147,1,2,26,2
l1_championship_player_2019_159_89545,2019,148,5,3,22,4
l1_championship_player_2020_159_89545,2020,148,5,3,22,4
l1_championship_player_2021_159_89545,2021,148,5,3,22,4
l1_championship_player_2022_159_89545,2022,148,5,3,22,4
l1_championship_player_2023_159_89545,2023,148,5,3,22,4
l1_championship_player_2024_2_89545,2024,148,5,3,22,4
l1_championship_player_2024_159_89545,2024,148,5,3,22,4
l1_championship_player_2021_4_94516,2021,250,0,11,45,2
l1_championship_player_2022_2_94516,2022,250,0,11,45,2
l1_championship_player_2023_2_94516,2023,250,0,11,45,2
l1_championship_player_2024_2_94516,2024,250,0,11,45,2
l1_championship_player_2024_2_104421,2024,137,1,9,4,1
l1_championship_player_2017_15_81386,2017,167,6,4,26,2
l1_championship_player_2018_15_81386,2018,167,6,4,26,2
l1_championship_player_2019_15_81386,2019,167,6,4,26,2
l1_championship_player_2020_15_81386,2020,167,6,4,26,2
l1_championship_player_2021_15_81386,2021,167,6,4,26,2
l1_championship_player_2022_15_81386,2022,167,6,4,26,2
l1_championship_player_2023_15_81386,2023,167,6,4,26,2
l1_championship_player_2024_15_81386,2024,167,6,4,26,2
l1_championship_player_2025_15_81386,2025,167,6,4,26,2
l1_championship_player_2024_2_100379,2024,55,1,0,5,2
l1_championship_player_2017_20_81342,2017,108,3,2,13,1
l1_championship_player_2019_20_81342,2019,108,3,2,13,1
l1_championship_player_2020_20_81342,2020,108,3,2,13,1
l1_championship_player_2021_20_81342,2021,108,3,2,13,1
l1_championship_player_2022_20_81342,2022,108,3,2,13,1
l1_championship_player_2023_20_81342,2023,108,3,2,13,1
l1_championship_player_2024_20_81342,2024,108,3,2,13,1
l1_championship_player_2024_14_104062,2024,87,2,2,10,3
l1_championship_player_2025_14_104062,2025,87,2,2,10,3
l1_championship_player_2019_158_83680,2019,24,0,0,1,0
l1_championship_player_2020_158_83680,2020,24,0,0,1,0
l1_championship_player_2021_158_83680,2021,24,0,0,1,0
l1_championship_player_2023_2_83680,2023,24,0,0,1,0
l1_championship_player_2024_2_83680,2024,24,0,0,1,0
l1_championship_player_2021_2_86432,2021,112,10,1,14,0
l1_championship_player_2022_2_86432,2022,112,10,1,14,0
l1_championship_player_2023_2_86432,2023,112,10,1,14,0
l1_championship_player_2024_2_86432,2024,112,10,1,14,0
l1_championship_player_2017_31_82393,2017,249,5,1,39,2
l1_championship_player_2018_31_82393,2018,249,5,1,39,2
l1_championship_player_2019_31_82393,2019,249,5,1,39,2
l1_championship_player_2020_31_82393,2020,249,5,1,39,2
l1_championship_player_2021_31_82393,2021,249,5,1,39,2
l1_championship_player_2023_2_82393,2023,249,5,1,39,2
l1_championship_player_2024_2_82393,2024,249,5,1,39,2
l1_championship_player_2017_9_63146,2017,254,41,21,13,0
l1_championship_player_2018_9_63146,2018,254,41,21,13,0
l1_championship_player_2019_9_63146,2019,254,41,21,13,0
l1_championship_player_2020_44_63146,2020,254,41,21,13,0
l1_championship_player_2021_44_63146,2021,254,41,21,13,0
l1_championship_player_2021_159_63146,2021,254,41,21,13,0
l1_championship_player_2022_7_63146,2022,254,41,21,13,0
l1_championship_player_2022_159_63146,2022,254,41,21,13,0
l1_championship_player_2023_7_63146,2023,254,41,21,13,0
l1_championship_player_2023_159_63146,2023,254,41,21,13,0
l1_championship_player_2024_44_63146,2024,254,41,21,13,0
l1_championship_player_2024_7_63146,2024,254,41,21,13,0
l1_championship_player_2025_44_63146,2025,254,41,21,13,0
l1_championship_player_2014_159_48113,2014,302,4,5,52,2
l1_championship_player_2015_159_48113,2015,302,4,5,52,2
l1_championship_player_2016_159_48113,2016,302,4,5,52,2
l1_championship_player_2017_159_48113,2017,302,4,5,52,2
l1_championship_player_2022_2_48113,2022,302,4,5,52,2
l1_championship_player_2023_2_48113,2023,302,4,5,52,2
l1_championship_player_2024_2_48113,2024,302,4,5,52,2
l1_championship_player_2021_5_79828,2021,184,14,11,26,1
l1_championship_player_2022_5_79828,2022,184,14,11,26,1
l1_championship_player_2023_5_79828,2023,184,14,11,26,1
l1_championship_player_2024_5_79828,2024,184,14,11,26,1
l1_championship_player_2025_5_79828,2025,184,14,11,26,1
l1_championship_player_2024_2_103884,2024,102,9,13,13,1
l1_championship_player_2017_4_66914,2017,165,23,9,8,0
l1_championship_player_2018_4_66914,2018,165,23,9,8,0
l1_championship_player_2019_4_66914,2019,165,23,9,8,0
l1_championship_player_2020_4_66914,2020,165,23,9,8,0
l1_championship_player_2021_4_66914,2021,165,23,9,8,0
l1_championship_player_2022_4_66914,2022,165,23,9,8,0
l1_championship_player_2024_15_66914,2024,165,23,9,8,0
l1_championship_player_2025_15_66914,2025,165,23,9,8,0
l1_championship_player_2021_2_83293,2021,232,51,21,29,1
l1_championship_player_2022_2_83293,2022,232,51,21,29,1
l1_championship_player_2023_2_83293,2023,232,51,21,29,1
l1_championship_player_2024_2_83293,2024,232,51,21,29,1
l1_championship_player_2024_5_87318,2024,20,0,0,0,0
l1_championship_player_2012_13_18529,2012,231,0,1,13,1
l1_championship_player_2013_13_18529,2013,231,0,1,13,1
l1_championship_player_2014_13_18529,2014,231,0,1,13,1
l1_championship_player_2022_40_18529,2022,231,0,1,13,1
l1_championship_player_2023_40_18529,2023,231,0,1,13,1
l1_championship_player_2024_40_18529,2024,231,0,1,13,1
l1_championship_player_2024_64_18529,2024,231,0,1,13,1
l1_championship_player_2025_40_18529,2025,231,0,1,13,1
l1_championship_player_2025_64_18529,2025,231,0,1,13,1
l1_championship_player_2011_13_6105,2011,176,1,0,17,3
l1_championship_player_2012_16_6105,2012,176,1,0,17,3
l1_championship_player_2013_16_6105,2013,176,1,0,17,3
l1_championship_player_2014_16_6105,2014,176,1,0,17,3
l1_championship_player_2019_64_6105,2019,176,1,0,17,3
l1_championship_player_2020_64_6105,2020,176,1,0,17,3
l1_championship_player_2021_64_6105,2021,176,1,0,17,3
l1_championship_player_2022_64_6105,2022,176,1,0,17,3
l1_championship_player_2023_64_6105,2023,176,1,0,17,3
l1_championship_player_2024_64_6105,2024,176,1,0,17,3
l1_championship_player_2025_64_6105,2025,176,1,0,17,3
l1_championship_player_2019_41_87310,2019,154,6,3,10,1
l1_championship_player_2020_41_87310,2020,154,6,3,10,1
l1_championship_player_2021_41_87310,2021,154,6,3,10,1
l1_championship_player_2022_41_87310,2022,154,6,3,10,1
l1_championship_player_2024_29_87310,2024,154,6,3,10,1
l1_championship_player_2025_29_87310,2025,154,6,3,10,1
l1_championship_player_2012_30_47709,2012,244,15,6,27,2
l1_championship_player_2013_30_47709,2013,244,15,6,27,2
l1_championship_player_2014_30_47709,2014,244,15,6,27,2
l1_championship_player_2015_30_47709,2015,244,15,6,27,2
l1_championship_player_2016_30_47709,2016,244,15,6,27,2
l1_championship_player_2017_30_47709,2017,244,15,6,27,2
l1_championship_player_2018_30_47709,2018,244,15,6,27,2
l1_championship_player_2019_30_47709,2019,244,15,6,27,2
l1_championship_player_2022_5_47709,2022,244,15,6,27,2
l1_championship_player_2023_5_47709,2023,244,15,6,27,2
l1_championship_player_2024_5_47709,2024,244,15,6,27,2
l1_championship_player_2008_12_34992,2008,433,41,6,68,3
l1_championship_player_2023_5_34992,2023,433,41,6,68,3
l1_championship_player_2024_5_34992,2024,433,41,6,68,3
l1_championship_player_2017_13_66261,2017,82,5,2,8,0
l1_championship_player_2018_13_66261,2018,82,5,2,8,0
l1_championship_player_2019_13_66261,2019,82,5,2,8,0
l1_championship_player_2020_13_66261,2020,82,5,2,8,0
l1_championship_player_2021_4_66261,2021,82,5,2,8,0
l1_championship_player_2021_13_66261,2021,82,5,2,8,0
l1_championship_player_2022_13_66261,2022,82,5,2,8,0
l1_championship_player_2023_13_66261,2023,82,5,2,8,0
l1_championship_player_2024_5_66261,2024,82,5,2,8,0
l1_championship_player_2024_13_66261,2024,82,5,2,8,0
l1_championship_player_2021_5_81328,2021,174,8,2,39,5
l1_championship_player_2022_5_81328,2022,174,8,2,39,5
l1_championship_player_2023_5_81328,2023,174,8,2,39,5
l1_championship_player_2024_5_81328,2024,174,8,2,39,5
l1_championship_player_2017_33_80322,2017,87,0,0,15,1
l1_championship_player_2022_5_80322,2022,87,0,0,15,1
l1_championship_player_2023_5_80322,2023,87,0,0,15,1
l1_championship_player_2024_5_80322,2024,87,0,0,15,1
l1_championship_player_2024_5_103617,2024,189,10,7,43,2
l1_championship_player_2019_5_80671,2019,84,5,2,12,0
l1_championship_player_2020_5_80671,2020,84,5,2,12,0
l1_championship_player_2021_5_80671,2021,84,5,2,12,0
l1_championship_player_2022_5_80671,2022,84,5,2,12,0
l1_championship_player_2023_5_80671,2023,84,5,2,12,0
l1_championship_player_2024_5_80671,2024,84,5,2,12,0
l1_championship_player_2018_31_72857,2018,17,0,0,5,0
l1_championship_player_2019_31_72857,2019,17,0,0,5,0
l1_championship_player_2020_31_72857,2020,17,0,0,5,0
l1_championship_player_2021_31_72857,2021,17,0,0,5,0
l1_championship_player_2021_5_80954,2021,159,10,4,25,1
l1_championship_player_2022_5_80954,2022,159,10,4,25,1
l1_championship_player_2023_5_80954,2023,159,10,4,25,1
l1_championship_player_2022_31_72857,2022,17,0,0,5,0
l1_championship_player_2024_5_80954,2024,159,10,4,25,1
l1_championship_player_2023_41_101486,2023,107,11,8,3,0
l1_championship_player_2024_41_101486,2024,107,11,8,3,0
l1_championship_player_2025_41_101486,2025,107,11,8,3,0
l1_championship_player_2024_5_86624,2024,10,0,0,1,0
l1_championship_player_2023_5_78389,2023,207,15,7,22,2
l1_championship_player_2024_5_78389,2024,207,15,7,22,2
l1_championship_player_2013_12_29510,2013,344,29,7,32,4
l1_championship_player_2014_12_29510,2014,344,29,7,32,4
l1_championship_player_2015_12_29510,2015,344,29,7,32,4
l1_championship_player_2016_12_29510,2016,344,29,7,32,4
l1_championship_player_2017_12_29510,2017,344,29,7,32,4
l1_championship_player_2018_12_29510,2018,344,29,7,32,4
l1_championship_player_2019_12_29510,2019,344,29,7,32,4
l1_championship_player_2020_12_29510,2020,344,29,7,32,4
l1_championship_player_2021_12_29510,2021,344,29,7,32,4
l1_championship_player_2023_5_29510,2023,344,29,7,32,4
l1_championship_player_2024_5_29510,2024,344,29,7,32,4
l1_championship_player_2024_5_90468,2024,11,2,0,1,0
l1_championship_player_2014_158_51620,2014,28,1,5,2,0
l1_championship_player_2015_158_51620,2015,28,1,5,2,0
l1_championship_player_2016_158_51620,2016,28,1,5,2,0
l1_championship_player_2020_37_51620,2020,28,1,5,2,0
l1_championship_player_2021_37_51620,2021,28,1,5,2,0
l1_championship_player_2022_37_51620,2022,28,1,5,2,0
l1_championship_player_2017_20_74429,2017,215,36,12,15,1
l1_championship_player_2018_20_74429,2018,215,36,12,15,1
l1_championship_player_2019_20_74429,2019,215,36,12,15,1
l1_championship_player_2020_20_74429,2020,215,36,12,15,1
l1_championship_player_2022_20_74429,2022,215,36,12,15,1
l1_championship_player_2023_20_74429,2023,215,36,12,15,1
l1_championship_player_2024_20_74429,2024,215,36,12,15,1
l1_championship_player_2021_226_89760,2021,201,29,14,15,2
l1_championship_player_2022_226_89760,2022,201,29,14,15,2
l1_championship_player_2023_5_89760,2023,201,29,14,15,2
l1_championship_player_2023_2_89760,2023,201,29,14,15,2
l1_championship_player_2024_2_89760,2024,201,29,14,15,2
l1_championship_player_2024_5_89760,2024,201,29,14,15,2
l1_championship_player_2006_159_36584,2006,154,0,0,6,1
l1_championship_player_2007_159_36584,2007,154,0,0,6,1
l1_championship_player_2008_159_36584,2008,154,0,0,6,1
l1_championship_player_2009_159_36584,2009,154,0,0,6,1
l1_championship_player_2010_159_36584,2010,154,0,0,6,1
l1_championship_player_2011_159_36584,2011,154,0,0,6,1
l1_championship_player_2012_159_36584,2012,154,0,0,6,1
