player_id,season,championship_id,club_id,total_team_matches,total_matches_played,total_matches_started,total_minutes_played,total_goals,total_home_goals,total_away_goals,total_left_footed_goals,total_right_footed_goals,total_assists,total_attempts,total_shots_on_target,total_shots_assists,total_balls_played,total_touches_in_opposition_box,total_duels_won,total_interceptions,total_tackles_won,total_fouls_committed,total_fouls_suffered,total_yellow_cards,total_red_cards,total_man_of_the_match,total_team_goals,fl1_average_rating,ratio_balls_played_per_match,ratio_matches_started,ratio_goals_every_n_minutes,ratio_shots_on_target_per_match,ratio_touches_in_opposition_box_per_match
l1_championship_player_2024_37_99066,2024,1,l1_championship_club_2024_37,34,2,,25,,,,,,,,,,5,,2,,1,1,,,,,32,4.205,18,,,,
l1_championship_player_2022_38_98700,2022,4,l1_championship_club_2022_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_38_98700,2023,4,l1_championship_club_2023_38,38,32,,1787,6,5,1,3,3,3,51,25,43,1069,87,131,8,17,11,35,1,,,43,5.412272727272727,53.84,,297.83,1.26,4.38
l1_championship_player_2024_38_98700,2024,4,l1_championship_club_2024_38,2,2,2,167,,,,,,1,2,,2,61,7,4,1,1,,1,,,,2,5.25,32.87,1,,,3.77
l1_championship_player_2025_38_98700,2025,1,l1_championship_club_2025_37,23,22,20,1631,2,1,1,1,1,1,30,14,24,933,90,77,7,9,15,22,1,,,23,4.708181818181818,51.48,0.87,815.5,0.77,4.97
l1_championship_player_2025_38_98700,2025,10,l1_championship_club_2025_37,2,2,2,180,1,1,,,1,,5,3,1,117,6,5,,3,2,,,,,1,5.275,58.5,1,180,1.5,3
l1_championship_player_2021_44_63157,2021,1,l1_championship_club_2021_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_44_63157,2022,1,l1_championship_club_2022_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_44_63157,2023,1,l1_championship_club_2023_44,36,3,,181,,,,,,,,,,86,,,,,,,,,,,5.4399999999999995,42.76,,,,
l1_championship_player_2024_44_63157,2024,1,l1_championship_club_2024_44,34,2,2,180,,,,,,,,,,79,,,,,,,,,,,4.665,39.5,0.06,,,
l1_championship_player_2024_44_63157,2024,6,l1_championship_club_2024_44,10,1,1,90,,,,,,,,,,44,,,,,,,,,,,1,44,0.1,,,
l1_championship_player_2024_44_63157,2024,10,l1_championship_club_2024_44,4,4,4,360,,,,,,,,,,155,,,,,,1,,,,,5.02,38.75,1,,,
l1_championship_player_2020_44_91316,2020,1,l1_championship_club_2020_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_44_91316,2021,1,l1_championship_club_2021_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_44_91316,2024,1,l1_championship_club_2024_44,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_44_91316,2024,6,l1_championship_club_2024_44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_44_91316,2024,10,l1_championship_club_2024_44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_9_90521,2020,1,l1_championship_club_2020_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_9_90521,2021,1,l1_championship_club_2021_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_9_90521,2022,1,l1_championship_club_2021_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_9_90521,2023,1,l1_championship_club_2023_9,35,12,,1080,,,,,,,,,,451,,,,,,2,1,,,,10.991666666666667,75.16,,,,
l1_championship_player_2024_9_90521,2024,1,l1_championship_club_2024_9,34,15,15,1350,,,,,,,,,,477,,,,,,1,1,,,,5.156000000000001,31.8,0.44,,,
l1_championship_player_2024_9_90521,2024,6,l1_championship_club_2024_9,10,8,8,720,,,,,,,,,,304,,,,,,2,,,,,4.9937499999999995,38,0.8,,,
l1_championship_player_2024_9_90521,2024,10,l1_championship_club_2024_9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_9_90521,2025,1,l1_championship_club_2025_9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_9_90521,2025,1,l1_championship_club_2025_44,29,10,10,865,,,,,,,,,,386,,,,,1,1,,1,,,4.417,40.16,0.34,,,
l1_championship_player_2025_9_90521,2025,10,l1_championship_club_2025_44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_44_52212,2020,1,l1_championship_club_2020_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_44_52212,2021,1,l1_championship_club_2021_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_44_52212,2022,1,l1_championship_club_2022_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_44_52212,2023,1,l1_championship_club_2023_44,36,35,1,3150,1,1,,,1,1,19,4,11,2360,35,177,56,37,38,24,4,,,59,5.612424242424241,67.43,0.03,3150,0.11,1
l1_championship_player_2024_44_52212,2024,1,l1_championship_club_2024_44,34,27,27,2417,1,1,,,,,14,1,8,1565,26,123,29,33,36,20,6,,2,52,5.3314814814814815,58.27,0.79,2417,0.04,0.97
l1_championship_player_2024_44_52212,2024,6,l1_championship_club_2024_44,10,9,9,810,,,,,,,4,1,2,515,6,60,10,17,6,11,2,,,10,4.836666666666667,57.22,0.9,,0.11,0.67
l1_championship_player_2024_44_52212,2024,10,l1_championship_club_2024_44,4,3,3,270,1,1,,,,1,1,1,1,188,3,17,8,6,3,2,,,,7,5.705,62.67,0.75,270,0.33,1
l1_championship_player_2020_13_76703,2020,1,l1_championship_club_2020_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_44_76703,2024,1,l1_championship_club_2024_44,34,7,5,437,,,,,,,4,,1,373,6,13,5,2,12,1,1,,,52,5.482857142857142,76.82,0.15,,,1.24
l1_championship_player_2024_44_76703,2024,6,l1_championship_club_2024_44,10,8,7,635,,,,,,,1,,1,381,2,20,10,4,3,5,,,,10,4.8187500000000005,54,0.7,,,0.28
l1_championship_player_2024_44_76703,2024,6,l1_championship_club_2024_9000000157,14,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,
l1_championship_player_2024_44_76703,2024,10,l1_championship_club_2024_44,4,1,1,90,,,,,,,,,,120,,5,,2,1,1,1,,,7,6.49,120,0.25,,,
l1_championship_player_2025_15_76703,2025,1,l1_championship_club_2025_15,6,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_15_76703,2025,1,l1_championship_club_2025_44,23,15,14,1249,,,,,,,6,2,1,889,12,57,14,11,25,16,3,,,27,5.235333333333333,64.06,0.61,,0.14,0.86
l1_championship_player_2025_15_76703,2025,10,l1_championship_club_2025_44,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2025_15_76703,2025,14,l1_championship_club_2025_15,1,1,,3,,,,,,,,,,3,,1,,,,,,,,2,4.91,90,,,,
l1_championship_player_2023_12_85103,2023,4,l1_championship_club_2023_1782,34,20,,1343,,,,,,,8,1,9,751,11,95,22,16,27,14,6,1,,44,5.157857142857145,50.33,,,0.07,0.74
l1_championship_player_2023_1782_85103,2023,4,l1_championship_club_2023_1782,34,20,,1343,,,,,,,8,1,9,751,11,95,22,16,27,14,6,1,,44,5.157857142857145,50.33,,,0.07,0.74
l1_championship_player_2024_12_85103,2024,4,l1_championship_club_2024_33,34,34,34,3059,,,,,,1,12,3,10,2155,20,165,41,27,21,34,6,,2,36,5.7805882352941165,63.4,1,,0.09,0.59
l1_championship_player_2024_12_85103,2024,10,l1_championship_club_2024_33,3,3,3,270,,,,,,,,,,139,1,15,3,4,1,3,,,,5,5.960000000000001,46.33,1,,,0.33
l1_championship_player_2024_33_85103,2024,4,l1_championship_club_2024_33,34,34,34,3059,,,,,,1,12,3,10,2155,20,165,41,27,21,34,6,,2,36,5.7805882352941165,63.4,1,,0.09,0.59
l1_championship_player_2024_33_85103,2024,10,l1_championship_club_2024_33,3,3,3,270,,,,,,,,,,139,1,15,3,4,1,3,,,,5,5.960000000000001,46.33,1,,,0.33
l1_championship_player_2024_1782_85103,2024,4,l1_championship_club_2024_33,34,34,34,3059,,,,,,1,12,3,10,2155,20,165,41,27,21,34,6,,2,36,5.7805882352941165,63.4,1,,0.09,0.59
l1_championship_player_2024_1782_85103,2024,10,l1_championship_club_2024_33,3,3,3,270,,,,,,,,,,139,1,15,3,4,1,3,,,,5,5.960000000000001,46.33,1,,,0.33
l1_championship_player_2025_33_85103,2025,1,l1_championship_club_2025_44,29,17,15,1370,,,,,,,5,,1,757,14,67,21,16,7,9,4,,,38,5.463529411764706,49.73,0.52,,,0.92
l1_championship_player_2025_33_85103,2025,4,l1_championship_club_2025_33,5,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_33_85103,2025,10,l1_championship_club_2025_44,1,1,1,90,,,,,,,,,,87,,5,4,,1,3,1,,,1,6.83,87,1,,,
l1_championship_player_2017_15_41971,2017,1,l1_championship_club_2017_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_15_41971,2020,1,l1_championship_club_2020_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_44_41971,2022,1,l1_championship_club_2022_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_44_41971,2023,1,l1_championship_club_2023_44,36,35,1,3150,3,2,1,,3,3,16,8,35,2712,15,140,30,54,26,27,7,,,59,5.5203030303030305,77.49,0.03,1050,0.23,0.43
l1_championship_player_2024_44_41971,2024,1,l1_championship_club_2024_44,34,30,29,2685,3,2,1,,3,2,12,7,41,2120,7,103,25,42,18,14,5,,,52,5.358666666666666,71.06,0.85,895,0.23,0.23
l1_championship_player_2024_44_41971,2024,6,l1_championship_club_2024_44,10,8,8,720,,,,,,,6,2,14,570,3,29,8,10,3,6,1,,,10,5.06625,71.25,0.8,,0.25,0.38
l1_championship_player_2024_44_41971,2024,10,l1_championship_club_2024_44,4,2,1,91,,,,,,,1,,,73,,2,1,,1,1,,,,7,4.395,72.2,0.25,,,
l1_championship_player_2020_41_86468,2020,1,l1_championship_club_2020_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_41_86468,2021,1,l1_championship_club_2021_41,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2022_41_86468,2022,1,l1_championship_club_2021_41,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2022_44_86468,2022,1,l1_championship_club_2021_41,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2023_41_86468,2023,1,l1_championship_club_2023_44,36,35,1,3140,,,,,,3,12,2,24,2555,23,235,42,59,30,42,5,,,59,5.473636363636365,73.23,0.03,,0.06,0.66
l1_championship_player_2023_44_86468,2023,1,l1_championship_club_2023_44,36,35,1,3140,,,,,,3,12,2,24,2555,23,235,42,59,30,42,5,,,59,5.473636363636365,73.23,0.03,,0.06,0.66
l1_championship_player_2024_44_86468,2024,1,l1_championship_club_2024_44,34,2,1,97,,,,,,,1,,,59,1,4,1,2,1,,1,,,52,4.1,54.74,0.03,,,0.93
l1_championship_player_2024_44_86468,2024,6,l1_championship_club_2024_44,10,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
l1_championship_player_2023_44_101882,2023,1,l1_championship_club_2023_44,36,1,,10,,,,,,,,,,10,,,1,,,,,,,59,,90,,,,
l1_championship_player_2024_44_101882,2024,1,l1_championship_club_2024_44,34,13,7,637,,,,,,,8,1,4,471,5,59,14,18,9,11,2,,,52,4.9484615384615385,66.55,0.21,,0.14,0.71
l1_championship_player_2024_44_101882,2024,6,l1_championship_club_2024_44,10,1,1,90,,,,,,,1,,2,46,,3,2,2,,,,,,10,2.55,46,0.1,,,
l1_championship_player_2024_44_101882,2024,10,l1_championship_club_2024_44,4,4,4,359,,,,,,,,,2,265,1,24,7,7,6,3,,,,7,5.416666666666667,66.43,1,,,0.25
l1_championship_player_2017_10_78140,2017,1,l1_championship_club_2017_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_10_78140,2020,1,l1_championship_club_2020_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_10_78140,2021,1,l1_championship_club_2021_10,1,1,1,75,,,,,,,1,,1,45,,1,1,1,,,,,,2,,54,1,,,
l1_championship_player_2022_10_78140,2022,1,l1_championship_club_2022_10,2,1,1,90,,,,,,,,,1,40,,3,1,2,3,1,,,,4,,40,0.5,,,
l1_championship_player_2023_10_78140,2023,1,l1_championship_club_2023_10,36,33,1,2765,,,,,,3,21,7,14,1663,18,141,48,56,30,19,5,,,46,5.205000000000001,54.13,0.03,,0.23,0.59
l1_championship_player_2024_10_78140,2024,1,l1_championship_club_2024_10,34,26,23,1871,1,1,,,,,19,3,7,1090,11,76,19,27,16,10,5,,1,23,4.653076923076923,52.43,0.68,1871,0.14,0.53
l1_championship_player_2024_10_78140,2024,10,l1_championship_club_2024_10,1,1,1,90,,,,,,,3,,,45,,2,,,1,,1,,,,4.08,45,1,,,
l1_championship_player_2025_10_78140,2025,1,l1_championship_club_2025_44,28,28,27,2415,2,2,,,2,1,23,7,7,1393,7,101,40,32,28,12,2,,,35,5.071428571428571,51.91,0.96,1207.5,0.26,0.26
l1_championship_player_2025_10_78140,2025,4,l1_championship_club_2025_10,2,1,,23,,,,,,,,,,15,,,1,,,,,,,3,4.58,58.7,,,,
l1_championship_player_2025_10_78140,2025,10,l1_championship_club_2025_44,1,1,,27,,,,,,,1,1,,18,1,1,1,,,,,,,1,5.3,60,,,3.33,3.33
l1_championship_player_2017_13_62484,2017,1,l1_championship_club_2017_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_13_62484,2020,1,l1_championship_club_2020_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_74_62484,2020,1,l1_championship_club_2020_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_13_62484,2021,1,l1_championship_club_2021_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_13_62484,2022,1,l1_championship_club_2022_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_13_62484,2023,1,l1_championship_club_2023_13,37,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,
l1_championship_player_2024_13_62484,2024,13,l1_championship_club_2024_9000000159,12,4,2,186,2,1,1,1,1,,8,3,1,126,16,13,1,2,3,2,1,,,21,5.513333333333333,60.97,0.17,93,1.45,7.74
l1_championship_player_2021_41_93599,2021,1,l1_championship_club_2021_41,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2022_41_93599,2022,1,l1_championship_club_2021_41,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2023_41_93599,2023,1,l1_championship_club_2023_44,32,26,,885,7,5,2,1,6,5,26,12,12,699,39,63,9,18,15,10,1,,,51,6.239999999999999,71.08,,126.43,1.22,3.97
l1_championship_player_2023_41_93599,2023,1,l1_championship_club_2023_41,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2023_44_93599,2023,1,l1_championship_club_2023_44,32,26,,885,7,5,2,1,6,5,26,12,12,699,39,63,9,18,15,10,1,,,51,6.239999999999999,71.08,,126.43,1.22,3.97
l1_championship_player_2023_44_93599,2023,1,l1_championship_club_2023_41,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2024_41_93599,2024,1,l1_championship_club_2024_41,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2024_41_93599,2024,1,l1_championship_club_2024_44,32,30,13,1318,3,2,1,,3,2,22,10,26,981,39,92,28,29,17,22,1,,2,51,5.057999999999999,66.99,0.41,439.33,0.68,2.66
l1_championship_player_2024_41_93599,2024,6,l1_championship_club_2024_44,10,10,5,436,,,,,,,9,4,8,265,14,25,5,6,12,2,,,,10,4.670999999999999,54.7,0.5,,0.83,2.89
l1_championship_player_2024_41_93599,2024,10,l1_championship_club_2024_44,4,4,2,179,,,,,,,4,2,5,146,3,12,,6,1,1,,,,7,4.739999999999999,73.41,0.5,,1.01,1.51
l1_championship_player_2024_44_93599,2024,1,l1_championship_club_2024_41,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2024_44_93599,2024,1,l1_championship_club_2024_44,32,30,13,1318,3,2,1,,3,2,22,10,26,981,39,92,28,29,17,22,1,,2,51,5.057999999999999,66.99,0.41,439.33,0.68,2.66
l1_championship_player_2024_44_93599,2024,6,l1_championship_club_2024_44,10,10,5,436,,,,,,,9,4,8,265,14,25,5,6,12,2,,,,10,4.670999999999999,54.7,0.5,,0.83,2.89
l1_championship_player_2024_44_93599,2024,10,l1_championship_club_2024_44,4,4,2,179,,,,,,,4,2,5,146,3,12,,6,1,1,,,,7,4.739999999999999,73.41,0.5,,1.01,1.51
l1_championship_player_2020_44_64091,2020,1,l1_championship_club_2020_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_44_64091,2021,1,l1_championship_club_2021_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_44_64091,2022,1,l1_championship_club_2022_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_44_64091,2023,1,l1_championship_club_2023_44,36,35,1,2509,2,1,1,,2,,40,13,24,1515,27,116,19,28,22,18,6,,,59,5.251666666666666,54.34,0.03,1254.5,0.47,0.97
l1_championship_player_2024_44_64091,2024,1,l1_championship_club_2024_44,34,32,27,2329,1,,1,,1,,19,6,6,1384,13,93,18,32,29,22,5,,,52,4.8078125,53.48,0.79,2329,0.23,0.5
l1_championship_player_2024_44_64091,2024,6,l1_championship_club_2024_44,10,10,8,697,1,1,,,1,,10,3,8,342,5,24,6,6,13,6,,,,10,4.678,44.16,0.8,697,0.39,0.65
l1_championship_player_2024_44_64091,2024,10,l1_championship_club_2024_44,4,4,4,289,,,,,,,3,,3,219,2,15,4,6,4,2,1,,,7,5.1499999999999995,68.2,1,,,0.62
l1_championship_player_2024_44_104507,2024,1,l1_championship_club_2024_44,34,4,,28,,,,,,,,,,25,,1,,,,,,,,52,4.307499999999999,80.36,,,,
l1_championship_player_2024_44_104507,2024,6,l1_championship_club_2024_44,10,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
l1_championship_player_2017_159_57458,2017,1,l1_championship_club_2017_159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_15_56118,2020,1,l1_championship_club_2020_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_15_56118,2021,1,l1_championship_club_2021_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_15_56118,2022,1,l1_championship_club_2022_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_44_56118,2024,1,l1_championship_club_2024_44,34,31,29,2504,13,6,7,7,1,1,54,27,35,974,128,193,6,19,61,26,5,,1,52,5.248709677419356,35.01,0.85,192.62,0.97,4.6
l1_championship_player_2024_44_56118,2024,6,l1_championship_club_2024_44,10,8,8,644,,,,,,2,13,4,14,224,34,50,1,,12,9,3,,,10,4.725,31.3,0.8,,0.56,4.75
l1_championship_player_2024_44_56118,2024,10,l1_championship_club_2024_44,4,4,2,218,1,,1,,1,,5,3,3,85,13,15,2,2,4,3,,,,7,5.2700000000000005,35.09,0.5,218,1.24,5.37
l1_championship_player_2020_74_88827,2020,1,l1_championship_club_2020_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_33_88827,2021,1,l1_championship_club_2021_33,3,3,3,222,1,,1,,,,9,4,3,120,10,11,1,4,4,1,,,,5,,48.65,1,222,1.62,4.05
l1_championship_player_2021_74_88827,2021,1,l1_championship_club_2021_33,3,3,3,222,1,,1,,,,9,4,3,120,10,11,1,4,4,1,,,,5,,48.65,1,222,1.62,4.05
l1_championship_player_2022_33_88827,2022,1,l1_championship_club_2022_33,2,2,1,121,2,1,1,1,1,,8,7,,53,8,9,,,2,2,,,,5,,39.42,0.5,60.5,5.21,5.95
l1_championship_player_2023_159_88827,2023,1,l1_championship_club_2023_159,31,20,,543,2,,2,1,,3,17,9,13,268,45,39,3,5,8,9,1,,,47,5.0275,44.42,,271.5,1.49,7.46
l1_championship_player_2023_33_88827,2023,1,l1_championship_club_2023_159,31,20,,543,2,,2,1,,3,17,9,13,268,45,39,3,5,8,9,1,,,47,5.0275,44.42,,271.5,1.49,7.46
l1_championship_player_2024_44_88827,2024,1,l1_championship_club_2024_159,34,2,,31,,,,,,,1,,,17,2,4,1,2,1,1,,,,65,4.355,49.35,,,,5.81
l1_championship_player_2024_44_88827,2024,1,l1_championship_club_2024_44,34,27,12,1147,2,1,1,1,1,3,29,9,16,492,69,87,6,9,19,22,4,,2,52,4.743333333333334,38.61,0.35,573.5,0.71,5.41
l1_championship_player_2024_44_88827,2024,6,l1_championship_club_2024_44,10,9,5,452,,,,,,1,15,1,5,209,31,37,7,4,5,6,,,,10,4.58,41.62,0.5,,0.2,6.17
l1_championship_player_2024_44_88827,2024,10,l1_championship_club_2024_44,4,4,1,116,,,,,,,4,2,,48,5,9,,1,1,2,1,,,7,3.876666666666667,37.24,0.25,,1.55,3.88
l1_championship_player_2024_159_88827,2024,1,l1_championship_club_2024_159,34,2,,31,,,,,,,1,,,17,2,4,1,2,1,1,,,,65,4.355,49.35,,,,5.81
l1_championship_player_2024_159_88827,2024,1,l1_championship_club_2024_44,34,27,12,1147,2,1,1,1,1,3,29,9,16,492,69,87,6,9,19,22,4,,2,52,4.743333333333334,38.61,0.35,573.5,0.71,5.41
l1_championship_player_2024_159_88827,2024,6,l1_championship_club_2024_44,10,9,5,452,,,,,,1,15,1,5,209,31,37,7,4,5,6,,,,10,4.58,41.62,0.5,,0.2,6.17
l1_championship_player_2024_159_88827,2024,10,l1_championship_club_2024_44,4,4,1,116,,,,,,,4,2,,48,5,9,,1,1,2,1,,,7,3.876666666666667,37.24,0.25,,1.55,3.88
l1_championship_player_2024_33_88827,2024,1,l1_championship_club_2024_159,34,2,,31,,,,,,,1,,,17,2,4,1,2,1,1,,,,65,4.355,49.35,,,,5.81
l1_championship_player_2024_33_88827,2024,1,l1_championship_club_2024_44,34,27,12,1147,2,1,1,1,1,3,29,9,16,492,69,87,6,9,19,22,4,,2,52,4.743333333333334,38.61,0.35,573.5,0.71,5.41
l1_championship_player_2024_33_88827,2024,6,l1_championship_club_2024_44,10,9,5,452,,,,,,1,15,1,5,209,31,37,7,4,5,6,,,,10,4.58,41.62,0.5,,0.2,6.17
l1_championship_player_2024_33_88827,2024,10,l1_championship_club_2024_44,4,4,1,116,,,,,,,4,2,,48,5,9,,1,1,2,1,,,7,3.876666666666667,37.24,0.25,,1.55,3.88
l1_championship_player_2017_159_48039,2017,1,l1_championship_club_2017_159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_14_48039,2020,1,l1_championship_club_2020_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_14_48039,2021,1,l1_championship_club_2021_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_44_48039,2021,1,l1_championship_club_2021_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_44_48039,2022,1,l1_championship_club_2022_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_44_48039,2023,1,l1_championship_club_2023_44,36,35,1,2679,10,6,4,9,1,8,48,21,92,2132,84,221,9,32,26,65,5,,,59,5.911333333333333,71.62,0.03,267.9,0.71,2.82
l1_championship_player_2024_44_48039,2024,1,l1_championship_club_2024_44,34,26,14,1259,6,5,1,6,,4,21,12,37,910,41,75,6,22,11,17,,,2,52,5.168846153846155,65.05,0.41,209.83,0.86,2.93
l1_championship_player_2024_44_48039,2024,6,l1_championship_club_2024_44,10,7,3,316,,,,,,,4,2,9,252,3,27,3,4,4,7,1,,,10,4.765714285714286,71.77,0.3,,0.57,0.85
l1_championship_player_2024_44_48039,2024,10,l1_championship_club_2024_44,4,1,1,68,,,,,,1,,,1,39,4,3,,2,,,,,,7,,51.62,0.25,,,5.29
l1_championship_player_2020_6_72579,2020,1,l1_championship_club_2020_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_6_72579,2021,1,l1_championship_club_2021_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_25_72579,2023,4,l1_championship_club_2023_25,39,36,,2161,4,1,3,1,3,4,48,24,14,1008,112,189,17,28,57,43,4,1,,40,5.238076923076923,41.98,,540.25,1,4.66
l1_championship_player_2024_6_72579,2024,1,l1_championship_club_2024_6,34,14,6,635,2,1,1,1,1,1,14,5,7,305,36,43,1,10,23,9,5,,,42,4.8428571428571425,43.23,0.18,317.5,0.71,5.1
l1_championship_player_2024_25_72579,2024,1,l1_championship_club_2024_6,34,14,6,635,2,1,1,1,1,1,14,5,7,305,36,43,1,10,23,9,5,,,42,4.8428571428571425,43.23,0.18,317.5,0.71,5.1
l1_championship_player_2025_6_72579,2025,1,l1_championship_club_2025_6,3,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2025_6_72579,2025,1,l1_championship_club_2025_37,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_6_72579,2025,1,l1_championship_club_2025_44,26,23,11,1060,5,3,2,1,4,1,28,14,11,431,58,55,6,8,25,15,2,,1,34,4.822173913043478,36.59,0.42,212,1.19,4.92
l1_championship_player_2025_6_72579,2025,10,l1_championship_club_2025_44,1,1,1,90,1,,1,,1,,1,1,,38,6,2,1,,3,1,,,,1,6.12,38,1,90,1,6
l1_championship_player_2022_159_100455,2022,1,l1_championship_club_2022_159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_159_100455,2023,1,l1_championship_club_2023_159,4,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2024_159_100455,2024,4,l1_championship_club_2024_73,34,32,31,2612,9,6,3,,9,3,91,32,23,1259,161,164,12,33,67,42,9,1,,39,4.983124999999999,43.38,0.91,290.22,1.1,5.55
l1_championship_player_2024_73_100455,2024,4,l1_championship_club_2024_73,34,32,31,2612,9,6,3,,9,3,91,32,23,1259,161,164,12,33,67,42,9,1,,39,4.983124999999999,43.38,0.91,290.22,1.1,5.55
l1_championship_player_2025_73_100455,2025,1,l1_championship_club_2025_44,26,24,8,946,1,1,,,1,,20,10,7,476,40,65,11,13,32,16,6,,1,34,4.423749999999999,45.29,0.31,946,0.95,3.81
l1_championship_player_2025_73_100455,2025,4,l1_championship_club_2025_73,4,3,3,264,1,,1,,,1,4,2,2,126,8,26,1,5,,5,,,,7,5.840000000000001,42.95,0.75,264,0.68,2.73
l1_championship_player_2025_73_100455,2025,10,l1_championship_club_2025_44,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2021_90_88741,2021,4,l1_championship_club_2021_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_90_88741,2022,4,l1_championship_club_2022_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
